Scheme	Time (s)	Delay (ms)
bbr	8.599785	146.39
bbr	8.601882	147.31
bbr	8.604092	149.49
bbr	8.604129	147.11
bbr	8.606279	149.24
bbr	8.607476	148.04
bbr	8.609568	150.10
bbr	8.611792	149.93
bbr	8.613000	151.10
bbr	8.613774	149.48
bbr	8.614890	150.57
bbr	8.617022	144.43
bbr	8.618148	145.50
bbr	8.619290	145.43
bbr	8.619349	145.46
bbr	8.621777	145.54
bbr	8.630078	153.81
bbr	8.630120	151.42
bbr	8.630170	151.40
bbr	8.630189	149.10
bbr	8.630221	149.10
bbr	8.631187	147.65
bbr	8.633719	150.15
bbr	8.634803	140.98
bbr	8.636851	142.94
bbr	8.638989	143.92
bbr	8.640121	145.01
bbr	8.640157	142.64
bbr	8.642193	144.64
bbr	8.643304	139.57
bbr	8.646212	142.44
bbr	8.646288	141.30
bbr	8.648490	143.48
bbr	8.650492	139.70
bbr	8.651580	140.77
bbr	8.652729	136.19
bbr	8.653837	137.27
bbr	8.654994	136.28
bbr	8.664302	145.56
bbr	8.666814	142.93
bbr	8.666906	142.95
bbr	8.666931	142.06
bbr	8.666971	142.07
bbr	8.670924	138.77
bbr	8.670987	138.81
bbr	8.671011	132.06
bbr	8.671055	132.06
bbr	8.671998	132.00
bbr	8.672059	132.01
bbr	8.674415	132.22
bbr	8.676678	134.46
bbr	8.676720	131.46
bbr	8.685360	140.07
bbr	8.685401	130.42
bbr	8.685455	130.46
bbr	8.692780	135.71
bbr	8.692854	135.77
bbr	8.692879	123.06
bbr	8.692924	123.08
bbr	8.692945	106.85
bbr	8.692987	106.84
bbr	8.693938	106.21
bbr	8.695022	107.26
bbr	8.698982	107.95
bbr	8.705601	114.50
bbr	8.705637	111.42
bbr	8.709156	114.91
bbr	8.710454	113.05
bbr	8.710513	113.08
bbr	8.710536	109.85
bbr	8.710571	109.84
bbr	8.712659	108.74
bbr	8.714011	110.07
bbr	8.717180	113.21
bbr	8.717230	113.25
bbr	8.720258	111.68
bbr	8.721311	112.70
bbr	8.722431	112.08
bbr	8.724538	114.16
bbr	8.725669	112.07
bbr	8.726644	113.00
bbr	8.729867	113.09
bbr	8.730076	113.28
bbr	8.730126	110.85
bbr	8.732253	112.94
bbr	8.734463	109.33
bbr	8.737986	112.82
bbr	8.739277	112.89
bbr	8.741797	115.36
bbr	8.742152	113.35
bbr	8.742181	113.29
bbr	8.744360	113.17
bbr	8.746513	115.29
bbr	8.748446	113.80
bbr	8.749513	114.82
bbr	8.750626	114.54
bbr	8.753122	117.00
bbr	8.753185	113.98
bbr	8.754268	115.04
bbr	8.756192	114.62
bbr	8.758360	116.77
bbr	8.759399	115.66
bbr	8.759432	115.65
bbr	8.760530	100.97
bbr	8.762585	102.97
bbr	8.763869	103.00
bbr	8.765819	104.89
bbr	8.765894	102.57
bbr	8.767910	104.51
bbr	8.768967	103.29
bbr	8.770046	104.33
bbr	8.770110	101.93
bbr	8.771150	102.94
bbr	8.773273	102.51
bbr	8.773311	102.52
bbr	8.775645	102.36
bbr	8.776702	103.35
bbr	8.779907	104.03
bbr	8.794302	118.39
bbr	8.794380	111.41
bbr	8.794398	111.40
bbr	8.794428	100.42
bbr	8.797416	103.37
bbr	8.797504	102.20
bbr	8.797528	102.20
bbr	8.798503	100.61
bbr	8.798540	100.62
bbr	8.800668	100.25
bbr	8.803035	102.58
bbr	8.805089	102.13
bbr	8.807065	104.07
bbr	8.807146	101.57
bbr	8.808115	102.50
bbr	8.810256	102.20
bbr	8.813313	105.23
bbr	8.820668	109.10
bbr	8.820712	109.12
bbr	8.820761	105.43
bbr	8.820777	105.37
bbr	8.825399	108.73
bbr	8.825440	108.74
bbr	8.831665	112.49
bbr	8.832690	113.47
bbr	8.832756	111.02
bbr	8.832777	111.01
bbr	8.832815	108.50
bbr	8.832833	108.49
bbr	8.832870	102.91
bbr	8.833029	103.05
bbr	8.834528	98.95
bbr	8.836540	100.92
bbr	8.845689	108.81
bbr	8.845750	108.84
bbr	8.845799	106.37
bbr	8.845819	106.36
bbr	8.845853	106.39
bbr	8.850672	111.20
bbr	8.852154	110.19
bbr	8.852194	110.19
bbr	8.852216	106.61
bbr	8.853340	107.69
bbr	8.853374	106.27
bbr	8.855458	108.32
bbr	8.856936	107.32
bbr	8.865940	116.30
bbr	8.869081	116.17
bbr	8.869142	116.19
bbr	8.871201	115.16
bbr	8.872279	116.21
bbr	8.872310	107.39
bbr	8.874088	109.11
bbr	8.875175	108.96
bbr	8.886023	119.78
bbr	8.886066	117.27
bbr	8.892226	123.40
bbr	8.892290	120.98
bbr	8.892307	120.97
bbr	8.892337	117.81
bbr	8.892366	117.80
bbr	8.892381	115.96
bbr	8.894858	118.40
bbr	8.902270	123.31
bbr	8.906314	127.33
bbr	8.906384	124.05
bbr	8.906402	124.00
bbr	8.906411	122.35
bbr	8.906438	122.34
bbr	8.908439	117.80
bbr	8.911068	120.37
bbr	8.911104	119.17
bbr	8.913285	121.33
bbr	8.916481	121.99
bbr	8.916550	122.03
bbr	8.925727	128.64
bbr	8.925800	128.68
bbr	8.925823	126.20
bbr	8.925858	126.20
bbr	8.926902	124.74
bbr	8.929983	127.78
bbr	8.931513	126.83
bbr	8.932618	127.90
bbr	8.933696	116.99
bbr	8.943281	126.53
bbr	8.945410	127.40
bbr	8.945468	127.42
bbr	8.945482	124.90
bbr	8.945540	124.92
bbr	8.950514	127.36
bbr	8.950571	127.38
bbr	8.950586	124.93
bbr	8.950596	124.90
bbr	8.952107	123.90
bbr	8.955686	127.44
bbr	8.955719	124.96
bbr	8.963116	132.33
bbr	8.965370	132.07
bbr	8.965441	132.10
bbr	8.965453	129.04
bbr	8.971140	134.71
bbr	8.973233	127.26
bbr	8.973298	127.28
bbr	8.973345	126.08
bbr	8.973355	126.07
bbr	8.974146	124.30
bbr	8.975108	125.23
bbr	8.977342	122.68
bbr	8.978478	123.77
bbr	8.980566	124.59
bbr	8.983693	127.69
bbr	8.984802	126.28
bbr	8.985738	127.19
bbr	8.988024	126.93
bbr	8.988061	126.93
bbr	8.994175	130.53
bbr	8.994205	130.53
bbr	8.994217	124.81
bbr	8.995266	125.82
bbr	8.996263	125.57
bbr	9.006004	135.28
bbr	9.006036	131.27
bbr	9.006047	131.23
bbr	9.006056	130.00
bbr	9.007192	131.11
bbr	9.009276	130.66
bbr	9.009345	130.69
bbr	9.010421	122.68
bbr	9.012937	125.17
bbr	9.014336	121.84
bbr	9.016451	123.91
bbr	9.017600	123.77
bbr	9.019858	125.97
bbr	9.020983	124.28
bbr	9.022170	125.42
bbr	9.030821	131.93
bbr	9.030890	131.97
bbr	9.030915	122.22
bbr	9.034071	125.35
bbr	9.035276	120.77
bbr	9.046267	131.72
bbr	9.049586	133.72
bbr	9.050748	134.82
bbr	9.050791	132.43
bbr	9.051872	133.47
bbr	9.052985	127.14
bbr	9.054470	128.59
bbr	9.056927	128.66
bbr	9.058353	130.04
bbr	9.059314	129.96
bbr	9.061474	132.07
bbr	9.064895	133.53
bbr	9.065977	134.58
bbr	9.067091	133.71
bbr	9.067156	133.73
bbr	9.069417	126.28
bbr	9.070498	127.34
bbr	9.072987	126.23
bbr	9.073380	126.57
bbr	9.074462	126.67
bbr	9.075608	127.79
bbr	9.076213	122.78
bbr	9.077300	123.82
bbr	9.079605	125.14
bbr	9.080696	126.20
bbr	9.083037	126.48
bbr	9.083101	126.52
bbr	9.084180	117.46
bbr	9.085412	118.64
bbr	9.087558	119.81
bbr	9.088676	120.89
bbr	9.091189	116.23
bbr	9.092343	117.34
bbr	9.092399	115.68
bbr	9.093584	116.83
bbr	9.094668	114.53
bbr	9.096328	116.14
bbr	9.096362	111.95
bbr	9.098562	114.13
bbr	9.099679	110.65
bbr	9.101286	112.22
bbr	9.103402	112.65
bbr	9.103458	112.68
bbr	9.104490	107.90
bbr	9.106592	109.95
bbr	9.106629	108.24
bbr	9.108699	110.27
bbr	9.109819	108.01
bbr	9.111714	109.87
bbr	9.113265	108.16
bbr	9.113327	108.19
bbr	9.114383	105.84
bbr	9.117142	108.56
bbr	9.117180	105.22
bbr	9.118276	106.28
bbr	9.119412	104.11
bbr	9.121552	106.22
bbr	9.130686	111.94
bbr	9.130792	112.01
bbr	9.130813	108.67
bbr	9.130849	108.68
bbr	9.130867	105.34
bbr	9.130900	105.35
bbr	9.130914	101.46
bbr	9.134066	104.60
bbr	9.134100	104.62
bbr	9.135553	106.06
bbr	9.137976	106.31
bbr	9.146655	114.96
bbr	9.146710	112.67
bbr	9.146722	112.66
bbr	9.146731	110.18
bbr	9.146739	110.16
bbr	9.146747	107.05
bbr	9.147264	107.52
bbr	9.150369	107.53
bbr	9.151787	108.92
bbr	9.151832	98.61
bbr	9.151861	98.59
bbr	9.154305	99.78
bbr	9.155428	100.87
bbr	9.156323	99.26
bbr	9.165438	108.34
bbr	9.167176	96.65
bbr	9.167218	96.67
bbr	9.167229	93.99
bbr	9.170658	97.39
bbr	9.170731	96.19
bbr	9.170751	96.17
bbr	9.170787	93.66
bbr	9.170804	91.11
bbr	9.173676	93.96
bbr	9.173711	83.97
bbr	9.175181	85.41
bbr	9.176344	85.30
bbr	9.186551	95.48
bbr	9.189070	95.48
bbr	9.189153	95.53
bbr	9.189166	93.03
bbr	9.189196	93.04
bbr	9.194073	95.38
bbr	9.194147	95.42
bbr	9.194159	92.88
bbr	9.195266	93.94
bbr	9.197638	63.41
bbr	9.199738	65.45
bbr	9.201885	67.57
bbr	9.203992	69.66
bbr	9.205968	70.32
bbr	9.206963	71.27
bbr	9.208186	70.05
bbr	9.209322	71.15
bbr	9.209350	68.61
bbr	9.212037	71.27
bbr	9.212091	68.85
bbr	9.214127	70.85
bbr	9.214158	68.27
bbr	9.215276	69.36
bbr	9.225827	77.46
bbr	9.225885	77.49
bbr	9.225897	75.00
bbr	9.225906	74.98
bbr	9.230467	76.94
bbr	9.230526	76.95
bbr	9.230543	74.48
bbr	9.230569	74.47
bbr	9.230582	72.05
bbr	9.238260	79.70
bbr	9.239364	78.21
bbr	9.239421	78.24
bbr	9.239439	75.80
bbr	9.239465	75.79
bbr	9.244157	77.93
bbr	9.244217	77.96
bbr	9.244229	75.50
bbr	9.250417	79.12
bbr	9.250454	79.11
bbr	9.250466	76.57
bbr	9.250476	76.55
bbr	9.252569	76.11
bbr	9.255120	78.62
bbr	9.262302	83.35
bbr	9.265513	86.53
bbr	9.265577	83.98
bbr	9.265591	83.96
bbr	9.265601	81.47
bbr	9.265610	81.41
bbr	9.266609	82.39
bbr	9.268701	84.48
bbr	9.268781	82.18
bbr	9.270820	84.19
bbr	9.272919	83.70
bbr	9.273434	84.19
bbr	9.275120	83.44
bbr	9.276176	84.45
bbr	9.283891	89.60
bbr	9.293423	99.11
bbr	9.295635	98.77
bbr	9.296035	99.14
bbr	9.297122	97.77
bbr	9.298252	98.86
bbr	9.307764	105.77
bbr	9.308893	106.86
bbr	9.308952	104.43
bbr	9.310756	106.20
bbr	9.310835	103.83
bbr	9.312954	105.92
bbr	9.313030	103.41
bbr	9.313056	103.40
bbr	9.314102	101.91
bbr	9.314141	101.91
bbr	9.316184	101.49
bbr	9.325938	111.21
bbr	9.326006	108.74
bbr	9.326031	108.73
bbr	9.331084	111.31
bbr	9.331126	111.30
bbr	9.331178	108.74
bbr	9.336916	114.44
bbr	9.336984	111.91
bbr	9.337002	111.89
bbr	9.342034	114.41
bbr	9.345511	117.85
bbr	9.348667	118.38
bbr	9.351786	121.47
bbr	9.351861	118.95
bbr	9.351886	118.94
bbr	9.351927	116.43
bbr	9.353888	118.36
bbr	9.355821	117.66
bbr	9.365357	127.17
bbr	9.365434	124.68
bbr	9.365454	124.67
bbr	9.365506	122.07
bbr	9.374637	131.17
bbr	9.374701	128.64
bbr	9.374728	128.63
bbr	9.376295	127.66
bbr	9.385392	136.72
bbr	9.385460	134.18
bbr	9.385480	134.18
bbr	9.386420	132.54
bbr	9.396016	142.10
bbr	9.396082	131.50
bbr	9.396096	131.48
bbr	9.396116	130.19
bbr	9.398156	132.21
bbr	9.399250	130.70
bbr	9.401342	132.76
bbr	9.404515	133.34
bbr	9.406980	135.78
bbr	9.409069	135.23
bbr	9.411214	137.35
bbr	9.413285	136.85
bbr	9.415339	138.87
bbr	9.425249	146.20
bbr	9.425288	146.21
bbr	9.425300	143.62
bbr	9.425310	143.61
bbr	9.436187	151.84
bbr	9.436231	151.86
bbr	9.436283	149.32
bbr	9.436303	149.31
bbr	9.436340	145.61
bbr	9.440073	149.31
bbr	9.440140	147.96
bbr	9.443212	151.00
bbr	9.443283	148.47
bbr	9.446718	151.87
bbr	9.448833	151.36
bbr	9.451101	153.56
bbr	9.451171	153.61
bbr	9.456259	158.66
bbr	9.458368	158.23
bbr	9.461473	161.29
bbr	9.464924	161.60
bbr	9.465172	161.81
bbr	9.467271	146.56
bbr	9.467325	146.57
bbr	9.469503	147.43
bbr	9.481792	159.69
bbr	9.481872	157.20
bbr	9.481887	157.18
bbr	9.485265	150.77
bbr	9.485328	150.78
bbr	9.488362	152.49
bbr	9.488394	152.49
bbr	9.488429	149.97
bbr	9.489514	151.02
bbr	9.490547	149.44
bbr	9.495932	154.79
bbr	9.496035	152.82
bbr	9.496048	152.79
bbr	9.497864	141.79
bbr	9.498981	142.86
bbr	9.501393	144.22
bbr	9.502516	145.31
bbr	9.504365	145.10
bbr	9.506466	147.16
bbr	9.509125	143.77
bbr	9.510777	145.38
bbr	9.512836	146.41
bbr	9.513991	147.53
bbr	9.517332	143.49
bbr	9.518475	144.58
bbr	9.520391	145.45
bbr	9.522453	147.49
bbr	9.524581	147.57
bbr	9.526545	149.50
bbr	9.529235	148.28
bbr	9.532929	151.95
bbr	9.534051	145.32
bbr	9.536103	147.33
bbr	9.539267	148.76
bbr	9.542158	151.62
bbr	9.542229	141.39
bbr	9.545639	144.76
bbr	9.546549	143.95
bbr	9.547659	145.03
bbr	9.548778	137.95
bbr	9.549916	139.05
bbr	9.551979	139.35
bbr	9.560840	148.18
bbr	9.560917	139.07
bbr	9.560944	139.06
bbr	9.561006	137.39
bbr	9.561029	137.39
bbr	9.561071	133.96
bbr	9.561094	133.95
bbr	9.563996	133.38
bbr	9.564083	133.43
bbr	9.565076	130.16
bbr	9.565108	130.16
bbr	9.567003	129.35
bbr	9.577087	139.41
bbr	9.577159	136.03
bbr	9.577184	136.02
bbr	9.577227	128.50
bbr	9.577249	128.48
bbr	9.577288	127.24
bbr	9.577310	127.22
bbr	9.585827	125.26
bbr	9.585872	125.26
bbr	9.585932	123.98
bbr	9.585955	123.98
bbr	9.586012	116.36
bbr	9.598879	129.18
bbr	9.598983	127.98
bbr	9.599009	127.97
bbr	9.599050	125.44
bbr	9.599069	125.43
bbr	9.599106	122.83
bbr	9.599126	122.82
bbr	9.599163	100.16
bbr	9.599182	100.11
bbr	9.605585	106.48
bbr	9.605624	106.50
bbr	9.605675	105.27
bbr	9.608076	107.64
bbr	9.609191	106.14
bbr	9.609236	106.16
bbr	9.610304	104.64
bbr	9.610333	104.64
bbr	9.612448	104.15
bbr	9.614802	106.46
bbr	9.614878	99.83
bbr	9.620185	105.09
bbr	9.621440	105.05
bbr	9.621548	105.11
bbr	9.626172	107.12
bbr	9.626209	107.13
bbr	9.626259	102.40
bbr	9.628270	104.35
bbr	9.630413	105.20
bbr	9.630449	105.19
bbr	9.632649	104.71
bbr	9.632685	104.71
bbr	9.632702	102.23
bbr	9.633873	103.37
bbr	9.636029	102.94
bbr	9.637141	104.01
bbr	9.646080	110.39
bbr	9.646116	110.40
bbr	9.646182	76.63
bbr	9.646205	76.64
bbr	9.646220	74.59
bbr	9.646234	74.58
bbr	9.647287	64.45
bbr	9.648461	65.60
bbr	9.649709	65.16
bbr	9.651952	67.38
bbr	9.653079	65.15
bbr	9.653148	65.18
bbr	9.656913	65.60
bbr	9.656980	65.59
bbr	9.666644	72.02
bbr	9.666724	72.04
bbr	9.666744	68.81
bbr	9.666787	68.82
bbr	9.666809	65.51
bbr	9.666849	65.52
bbr	9.667833	63.19
bbr	9.668921	64.25
bbr	9.670116	62.17
bbr	9.670186	62.21
bbr	9.673358	62.04
bbr	9.674412	63.03
bbr	9.683071	68.43
bbr	9.683131	68.46
bbr	9.685190	67.19
bbr	9.685265	67.23
bbr	9.685283	63.86
bbr	9.685296	63.76
bbr	9.695369	70.66
bbr	9.695401	70.63
bbr	9.695412	67.37
bbr	9.695421	67.35
bbr	9.695430	64.00
bbr	9.695439	63.98
bbr	9.695463	60.72
bbr	9.695472	60.65
bbr	9.696854	58.81
bbr	9.707001	68.92
bbr	9.707074	65.67
bbr	9.707093	65.66
bbr	9.707106	62.38
bbr	9.707119	62.35
bbr	9.707131	58.91
bbr	9.707144	58.84
bbr	9.707156	55.70
bbr	9.707169	55.68
bbr	9.715557	60.76
bbr	9.715589	60.77
bbr	9.715601	57.43
bbr	9.715611	57.40
bbr	9.715620	29.59
bbr	9.715629	29.55
bbr	9.725597	39.48
bbr	9.725629	39.48
bbr	9.725641	37.87
bbr	9.725650	37.81
bbr	9.725660	34.54
bbr	9.726997	35.84
bbr	9.728050	33.56
bbr	9.731314	36.79
bbr	9.731346	33.45
bbr	9.733647	35.72
bbr	9.735693	34.49
bbr	9.744888	43.66
bbr	9.745977	41.38
bbr	9.749256	44.63
bbr	9.749291	41.44
bbr	9.749328	41.45
bbr	9.749342	38.12
bbr	9.749353	38.09
bbr	9.752434	37.90
bbr	9.754738	40.17
bbr	9.756910	38.99
bbr	9.765505	47.55
bbr	9.768614	47.40
bbr	9.769702	48.45
bbr	9.772780	48.19
bbr	9.772817	48.19
bbr	9.772854	44.95
bbr	9.774900	46.96
bbr	9.779346	48.07
bbr	9.792535	61.22
bbr	9.796628	62.04
bbr	9.798140	63.51
bbr	9.800351	62.41
bbr	9.803464	65.49
bbr	9.807601	66.32
bbr	9.808991	67.66
bbr	9.810160	65.50
bbr	9.812149	67.45
bbr	9.815645	67.68
bbr	9.818447	70.44
bbr	9.820628	69.28
bbr	9.823185	71.80
bbr	9.827521	72.84
bbr	9.830324	75.59
bbr	9.832371	74.33
bbr	9.835529	77.45
bbr	9.838298	76.95
bbr	9.840419	79.04
bbr	9.843558	78.80
bbr	9.845653	80.86
bbr	9.847717	79.65
bbr	9.849617	81.51
bbr	9.851759	80.34
bbr	9.853793	82.32
bbr	9.855218	80.47
bbr	9.857403	82.62
bbr	9.859519	81.38
bbr	9.868358	90.18
bbr	9.868430	87.01
bbr	9.868452	87.00
bbr	9.870668	85.79
bbr	9.873967	89.06
bbr	9.876018	87.83
bbr	9.878142	89.92
bbr	9.880816	89.34
bbr	9.884069	92.54
bbr	9.885215	90.99
bbr	9.888532	94.28
bbr	9.890703	93.83
bbr	9.899847	102.93
bbr	9.899904	100.35
bbr	9.901037	101.43
bbr	9.905147	102.96
bbr	9.906919	104.70
bbr	9.908696	103.88
bbr	9.911803	106.95
bbr	9.914154	106.57
bbr	9.916450	108.83
bbr	9.925371	115.08
bbr	9.925402	115.08
bbr	9.925413	112.56
bbr	9.926492	113.62
bbr	9.929122	113.53
bbr	9.931399	115.77
bbr	9.934803	119.15
bbr	9.935914	120.25
bbr	9.939042	120.78
bbr	9.941628	123.33
bbr	9.943552	122.68
bbr	9.946739	125.83
bbr	9.950932	127.29
bbr	9.951888	128.21
bbr	9.954079	127.83
bbr	9.956263	129.97
bbr	9.959647	130.64
bbr	9.959716	130.67
bbr	9.962283	130.61
bbr	9.965507	133.80
bbr	9.967670	133.42
bbr	9.971176	136.90
bbr	9.972364	135.36
bbr	9.976577	139.53
bbr	9.978781	139.08
bbr	9.981905	142.17
bbr	9.984141	140.06
bbr	9.990528	146.42
bbr	9.991769	136.72
bbr	10.005308	150.21
bbr	10.005339	148.00
bbr	10.005350	147.96
bbr	10.006493	144.70
bbr	10.008579	146.72
bbr	10.013976	147.73
bbr	10.015428	149.15
bbr	10.025626	154.93
bbr	10.025658	154.90
bbr	10.026779	151.59
bbr	10.032146	156.84
bbr	10.035659	156.06
bbr	10.042206	162.57
bbr	10.045276	161.19
bbr	10.049710	165.59
bbr	10.052782	161.13
bbr	10.054911	163.20
bbr	10.058271	164.91
bbr	10.062439	169.05
bbr	10.065563	168.88
bbr	10.068892	172.18
bbr	10.070902	167.55
bbr	10.074066	170.68
bbr	10.078326	170.85
bbr	10.084014	176.51
bbr	10.087154	176.51
bbr	10.089252	178.59
bbr	10.091452	168.39
bbr	10.095084	171.99
bbr	10.097211	172.46
bbr	10.101657	176.87
bbr	10.103741	173.69
bbr	10.109157	179.07
bbr	10.109231	175.57
bbr	10.111256	177.57
bbr	10.113204	173.99
bbr	10.116632	177.39
bbr	10.118925	159.60
bbr	10.119894	160.53
bbr	10.120976	159.93
bbr	10.123160	162.08
bbr	10.124136	159.74
bbr	10.126402	161.97
bbr	10.129577	161.87
bbr	10.129613	161.87
bbr	10.133144	162.04
bbr	10.135116	163.96
bbr	10.135171	160.75
bbr	10.136267	161.82
bbr	10.137410	159.60
bbr	10.139610	161.77
bbr	10.141726	157.37
bbr	10.145068	160.67
bbr	10.145151	159.06
bbr	10.146206	160.09
bbr	10.149441	160.00
bbr	10.150537	161.00
bbr	10.151601	148.22
bbr	10.154776	151.34
bbr	10.156003	150.93
bbr	10.156678	151.57
bbr	10.158883	152.28
bbr	10.160007	153.37
bbr	10.161157	148.06
bbr	10.162243	149.12
bbr	10.164326	137.47
bbr	10.167791	140.91
bbr	10.167855	139.21
bbr	10.168888	140.17
bbr	10.171139	139.20
bbr	10.172277	140.31
bbr	10.173457	135.78
bbr	10.174561	136.85
bbr	10.176691	122.46
bbr	10.177839	123.52
bbr	10.181285	125.33
bbr	10.181323	125.31
bbr	10.182358	109.14
bbr	10.185687	112.43
bbr	10.186808	111.88
bbr	10.189143	114.19
bbr	10.191233	112.64
bbr	10.191276	112.65
bbr	10.193353	109.57
bbr	10.194504	110.70
bbr	10.198821	108.30
bbr	10.198867	108.33
bbr	10.200957	91.81
bbr	10.200994	91.80
bbr	10.203064	92.25
bbr	10.203102	92.26
bbr	10.205136	90.97
bbr	10.206760	92.55
bbr	10.207915	88.21
bbr	10.210041	90.31
bbr	10.211690	85.30
bbr	10.211730	85.31
bbr	10.213431	59.75
bbr	10.214586	60.86
bbr	10.215727	60.33
bbr	10.225552	70.12
bbr	10.225628	66.85
bbr	10.225646	66.81
bbr	10.225660	63.59
bbr	10.230393	68.28
bbr	10.232567	67.14
bbr	10.232603	67.15
bbr	10.232616	63.83
bbr	10.233666	64.84
bbr	10.236760	64.62
bbr	10.245508	73.33
bbr	10.245545	70.00
bbr	10.245557	69.98
bbr	10.246596	67.71
bbr	10.246632	67.69
bbr	10.249588	67.37
bbr	10.250653	68.41
bbr	10.252733	67.21
bbr	10.253821	68.25
bbr	10.264618	75.71
bbr	10.264656	75.71
bbr	10.269295	77.09
bbr	10.270407	78.14
bbr	10.270468	74.85
bbr	10.270481	74.83
bbr	10.270506	71.65
bbr	10.281741	82.85
bbr	10.281811	79.56
bbr	10.281824	79.54
bbr	10.286168	80.61
bbr	10.289245	83.66
bbr	10.291616	83.33
bbr	10.294005	85.65
bbr	10.299473	88.51
bbr	10.300651	89.61
bbr	10.300736	87.16
bbr	10.300749	87.15
bbr	10.303910	87.65
bbr	10.304976	88.67
bbr	10.307309	88.39
bbr	10.307348	88.40
bbr	10.309600	87.92
bbr	10.310653	88.94
bbr	10.312824	91.09
bbr	10.314115	92.38
bbr	10.315240	90.92
bbr	10.316377	92.02
bbr	10.318513	91.57
bbr	10.319689	92.70
bbr	10.321802	92.14
bbr	10.322915	93.21
bbr	10.324939	92.57
bbr	10.327090	94.68
bbr	10.327168	92.19
bbr	10.327187	92.18
bbr	10.328228	90.54
bbr	10.331440	93.72
bbr	10.331538	91.22
bbr	10.332498	92.14
bbr	10.334772	91.69
bbr	10.335907	92.79
bbr	10.336109	90.37
bbr	10.337245	91.46
bbr	10.338461	90.09
bbr	10.340804	92.39
bbr	10.349396	98.33
bbr	10.349427	98.33
bbr	10.349457	95.72
bbr	10.349467	95.67
bbr	10.349476	91.26
bbr	10.349534	91.28
bbr	10.351539	88.92
bbr	10.352965	90.31
bbr	10.353435	86.37
bbr	10.356737	89.63
bbr	10.356775	80.88
bbr	10.357898	81.96
bbr	10.360032	81.88
bbr	10.360102	81.92
bbr	10.362180	79.58
bbr	10.365036	82.40
bbr	10.366161	79.09
bbr	10.366242	79.14
bbr	10.367298	75.73
bbr	10.369073	77.47
bbr	10.371337	75.30
bbr	10.371406	75.32
bbr	10.373523	73.09
bbr	10.375192	74.73
bbr	10.383509	78.60
bbr	10.383584	78.63
bbr	10.383609	74.20
bbr	10.383653	74.19
bbr	10.383671	70.94
bbr	10.383724	70.97
bbr	10.389239	59.76
bbr	10.389298	59.74
bbr	10.389323	58.10
bbr	10.389369	58.10
bbr	10.390325	55.52
bbr	10.391441	56.58
bbr	10.393795	55.33
bbr	10.393874	55.37
bbr	10.395943	51.76
bbr	10.401375	57.13
bbr	10.401424	55.40
bbr	10.401454	55.38
bbr	10.401463	51.81
bbr	10.402485	52.78
bbr	10.403548	50.28
bbr	10.405902	52.58
bbr	10.408064	51.16
bbr	10.408096	51.16
bbr	10.409368	48.84
bbr	10.410487	49.91
bbr	10.411583	47.38
bbr	10.412672	48.42
bbr	10.413802	46.03
bbr	10.415969	48.16
bbr	10.418209	46.77
bbr	10.418247	46.77
bbr	10.419241	44.22
bbr	10.428304	53.24
bbr	10.428386	49.74
bbr	10.428405	49.72
bbr	10.428433	46.16
bbr	10.435965	53.66
bbr	10.437104	54.77
bbr	10.437140	54.78
bbr	10.437168	51.50
bbr	10.437177	51.46
bbr	10.437186	48.12
bbr	10.437216	48.11
bbr	10.437246	44.78
bbr	10.446139	53.64
bbr	10.446177	50.31
bbr	10.446190	50.29
bbr	10.448516	49.35
bbr	10.449769	50.57
bbr	10.450922	48.35
bbr	10.459818	57.20
bbr	10.459856	53.90
bbr	10.459898	53.87
bbr	10.460910	51.60
bbr	10.460982	51.63
bbr	10.461009	48.34
bbr	10.461048	48.32
bbr	10.461068	45.00
bbr	10.468747	52.63
bbr	10.470058	50.65
bbr	10.470151	50.70
bbr	10.472479	49.69
bbr	10.472575	49.75
bbr	10.472587	46.41
bbr	10.472611	46.38
bbr	10.472625	43.03
bbr	10.474580	44.95
bbr	10.475846	42.91
bbr	10.484569	51.59
bbr	10.484618	48.29
bbr	10.484647	48.27
bbr	10.488284	48.57
bbr	10.490359	50.61
bbr	10.490432	47.29
bbr	10.490455	47.28
bbr	10.490485	44.04
bbr	10.490499	44.01
bbr	10.490532	40.73
bbr	10.491580	41.74
bbr	10.492640	39.38
bbr	10.494709	41.41
bbr	10.495934	39.34
bbr	10.496961	40.34
bbr	10.498398	38.45
bbr	10.503537	43.56
bbr	10.508654	45.27
bbr	10.508693	45.28
bbr	10.510601	43.91
bbr	10.510641	43.92
bbr	10.510695	40.62
bbr	10.510717	40.61
bbr	10.517772	44.33
bbr	10.519937	46.38
bbr	10.527047	50.23
bbr	10.529071	52.23
bbr	10.530194	49.96
bbr	10.530225	49.94
bbr	10.535156	51.58
bbr	10.547525	63.89
bbr	10.547585	60.63
bbr	10.550616	63.63
bbr	10.553528	63.21
bbr	10.553570	63.20
bbr	10.553618	59.84
bbr	10.555500	61.69
bbr	10.556765	59.69
bbr	10.558800	61.70
bbr	10.569852	69.65
bbr	10.569893	69.66
bbr	10.569937	66.70
bbr	10.569978	66.70
bbr	10.570904	64.53
bbr	10.572059	65.66
bbr	10.573117	63.75
bbr	10.575309	65.91
bbr	10.577430	65.01
bbr	10.579548	67.08
bbr	10.590334	74.78
bbr	10.590385	74.80
bbr	10.590430	71.90
bbr	10.605598	87.03
bbr	10.605666	87.07
bbr	10.606747	88.14
