Scheme	Time (s)	Delay (ms)
pybbr	12.583824	39.21
pybbr	12.584919	39.18
pybbr	12.586080	39.05
pybbr	12.587168	39.04
pybbr	12.588231	38.94
pybbr	12.589389	38.92
pybbr	12.591806	40.18
pybbr	12.592956	40.19
pybbr	12.594012	40.10
pybbr	12.594045	38.99
pybbr	12.595277	39.03
pybbr	12.596366	39.02
pybbr	12.598749	40.20
pybbr	12.599887	40.23
pybbr	12.600980	40.17
pybbr	12.601023	39.06
pybbr	12.602120	39.01
pybbr	12.604364	40.15
pybbr	12.605479	40.07
pybbr	12.607945	41.40
pybbr	12.607960	40.25
pybbr	12.608268	39.43
pybbr	12.610388	40.39
pybbr	12.611474	40.34
pybbr	12.612582	40.34
pybbr	12.614936	41.53
pybbr	12.614954	40.42
pybbr	12.616154	40.44
pybbr	12.617252	40.42
pybbr	12.618315	40.34
pybbr	12.619482	40.34
pybbr	12.620636	40.28
pybbr	12.622998	41.50
pybbr	12.624108	41.49
pybbr	12.624126	40.35
pybbr	12.625312	40.39
pybbr	12.626341	40.26
pybbr	12.629950	42.76
pybbr	12.629982	41.59
pybbr	12.631068	41.53
pybbr	12.631086	40.41
pybbr	12.632269	40.49
pybbr	12.634505	41.51
pybbr	12.635596	41.52
pybbr	12.636694	41.42
pybbr	12.637915	41.51
pybbr	12.638992	41.47
pybbr	12.640117	41.37
pybbr	12.641259	41.41
pybbr	12.642318	41.32
pybbr	12.644332	42.20
pybbr	12.644345	41.07
pybbr	12.646117	41.65
pybbr	12.647181	41.55
pybbr	12.648275	41.46
pybbr	12.649800	41.75
pybbr	12.650699	41.52
pybbr	12.652549	42.24
pybbr	12.653641	42.21
pybbr	12.654370	41.74
pybbr	12.655302	41.53
pybbr	12.656222	41.32
pybbr	12.659127	43.04
pybbr	12.659141	41.93
pybbr	12.660294	41.95
pybbr	12.661835	42.31
pybbr	12.662794	42.14
pybbr	12.664568	42.74
pybbr	12.665624	42.64
pybbr	12.667338	43.24
pybbr	12.667355	42.11
pybbr	12.668264	41.88
pybbr	12.670035	42.48
pybbr	12.671145	42.39
pybbr	12.672247	42.37
pybbr	12.673782	42.74
pybbr	12.674747	42.61
pybbr	12.676562	43.26
pybbr	12.677648	43.15
pybbr	12.678378	42.71
pybbr	12.679267	42.49
pybbr	12.680238	42.29
pybbr	12.682205	43.12
pybbr	12.684057	43.77
pybbr	12.684073	42.66
pybbr	12.685736	43.38
pybbr	12.686654	43.36
pybbr	12.688475	44.25
pybbr	12.689572	44.45
pybbr	12.690282	44.25
pybbr	12.691134	44.18
pybbr	12.692098	43.31
pybbr	12.694892	45.18
pybbr	12.695987	45.35
pybbr	12.696763	45.23
pybbr	12.697684	45.22
pybbr	12.698562	44.26
pybbr	12.700362	45.15
pybbr	12.701454	45.32
pybbr	12.702218	45.17
pybbr	12.703070	45.10
pybbr	12.704195	43.45
pybbr	12.706851	45.16
pybbr	12.707951	45.30
pybbr	12.708692	45.14
pybbr	12.709560	45.11
pybbr	12.710522	44.24
pybbr	12.712691	45.49
pybbr	12.713093	44.97
pybbr	12.714219	45.21
pybbr	12.715118	44.25
pybbr	12.716219	43.49
pybbr	12.718106	44.51
pybbr	12.719212	44.65
pybbr	12.720314	44.84
pybbr	12.721204	44.81
pybbr	12.722246	44.00
pybbr	12.724261	45.12
pybbr	12.725321	45.26
pybbr	12.726384	45.41
pybbr	12.727273	44.45
pybbr	12.728375	43.72
pybbr	12.730378	44.82
pybbr	12.731481	45.00
pybbr	12.732584	45.20
pybbr	12.733440	45.13
pybbr	12.734512	44.33
pybbr	12.736421	45.38
pybbr	12.737506	44.59
pybbr	12.738653	44.82
pybbr	12.739070	44.31
pybbr	12.741687	45.10
pybbr	12.742078	44.58
pybbr	12.743176	44.76
pybbr	12.744275	44.94
pybbr	12.745179	44.93
pybbr	12.746219	44.13
pybbr	12.748239	45.27
pybbr	12.749323	44.49
pybbr	12.750144	44.37
pybbr	12.751216	44.52
pybbr	12.752297	43.76
pybbr	12.754234	44.78
pybbr	12.755351	44.98
pybbr	12.756266	44.39
pybbr	12.757340	43.92
pybbr	12.758394	43.44
pybbr	12.760448	43.97
pybbr	12.761559	43.55
pybbr	12.762341	42.81
pybbr	12.763467	42.41
pybbr	12.764569	41.99
pybbr	12.767628	43.52
pybbr	12.767640	42.01
pybbr	12.768449	41.30
pybbr	12.770655	41.97
pybbr	12.770685	40.44
pybbr	12.773746	42.01
pybbr	12.773772	40.49
pybbr	12.774487	39.70
pybbr	12.775611	39.30
pybbr	12.776063	38.22
pybbr	12.778250	38.89
pybbr	12.779796	38.91
pybbr	12.780222	37.81
pybbr	12.781303	37.37
pybbr	12.782206	36.73
pybbr	12.784373	37.38
pybbr	12.785469	36.95
pybbr	12.786524	36.48
pybbr	12.787698	36.13
pybbr	12.788955	35.86
pybbr	12.790141	35.52
pybbr	12.791231	35.09
pybbr	12.792324	34.66
pybbr	12.793505	34.31
pybbr	12.794665	33.95
pybbr	12.796979	34.73
pybbr	12.797101	33.36
pybbr	12.799180	33.88
pybbr	12.799192	32.37
pybbr	12.800431	32.08
pybbr	12.802815	32.95
pybbr	12.803938	32.54
pybbr	12.805002	32.08
pybbr	12.805081	30.64
pybbr	12.806174	30.21
pybbr	12.808416	30.89
pybbr	12.809627	30.57
pybbr	12.810786	30.22
pybbr	12.811909	29.84
pybbr	12.813032	29.80
pybbr	12.814191	29.79
pybbr	12.815351	29.84
pybbr	12.817659	30.97
pybbr	12.817670	29.84
pybbr	12.818809	29.81
pybbr	12.821102	30.95
pybbr	12.821131	29.84
pybbr	12.822184	29.75
pybbr	12.823278	29.73
pybbr	12.825533	30.81
pybbr	12.826852	30.99
pybbr	12.827970	30.99
pybbr	12.829090	30.93
pybbr	12.829105	29.81
pybbr	12.830191	29.73
pybbr	12.833656	32.07
pybbr	12.833671	30.92
pybbr	12.834718	30.82
pybbr	12.835933	30.89
pybbr	12.836071	29.90
pybbr	12.838399	31.06
pybbr	12.839523	31.04
pybbr	12.841835	32.21
pybbr	12.841852	31.10
pybbr	12.843029	31.13
pybbr	12.844207	31.16
pybbr	12.845198	31.02
pybbr	12.846264	30.94
pybbr	12.847475	31.00
pybbr	12.849867	32.22
pybbr	12.851081	32.31
pybbr	12.851099	31.17
pybbr	12.852160	31.13
pybbr	12.853240	31.06
pybbr	12.854441	31.12
pybbr	12.858088	33.57
pybbr	12.858101	32.45
pybbr	12.858107	31.25
pybbr	12.859378	31.41
pybbr	12.860456	31.36
pybbr	12.862784	32.51
pybbr	12.864901	33.51
pybbr	12.864917	32.38
pybbr	12.865143	31.44
pybbr	12.866172	31.24
pybbr	12.868445	32.32
pybbr	12.869611	32.38
pybbr	12.870681	32.30
pybbr	12.871885	32.37
pybbr	12.873016	32.31
pybbr	12.874223	32.40
pybbr	12.875342	32.39
pybbr	12.876445	32.35
pybbr	12.877712	32.46
pybbr	12.880069	33.63
pybbr	12.880085	32.51
pybbr	12.881150	32.42
pybbr	12.882237	32.38
pybbr	12.883361	32.34
pybbr	12.884465	32.34
pybbr	12.886778	33.44
pybbr	12.888063	33.56
pybbr	12.888164	32.46
pybbr	12.889187	32.23
pybbr	12.890252	32.15
pybbr	12.893609	34.30
pybbr	12.893624	33.21
pybbr	12.894645	33.06
pybbr	12.895886	33.15
pybbr	12.896091	32.23
pybbr	12.898291	33.27
pybbr	12.899366	33.21
pybbr	12.901721	34.34
pybbr	12.901751	33.26
pybbr	12.902858	33.23
pybbr	12.904181	33.45
pybbr	12.905287	33.40
pybbr	12.906357	33.30
pybbr	12.908627	34.40
pybbr	12.909806	34.45
pybbr	12.910979	34.44
pybbr	12.911087	33.40
pybbr	12.912167	33.36
pybbr	12.913293	33.34
pybbr	12.914466	33.33
pybbr	12.916799	34.56
pybbr	12.917880	34.52
pybbr	12.918927	34.43
pybbr	12.919017	33.34
pybbr	12.920177	33.40
pybbr	12.922438	34.49
pybbr	12.924551	35.45
pybbr	12.924567	34.31
pybbr	12.925854	34.47
pybbr	12.927053	34.52
pybbr	12.928116	34.48
pybbr	12.929310	34.44
pybbr	12.930366	34.35
pybbr	12.931589	34.42
pybbr	12.932803	34.51
pybbr	12.934020	34.60
pybbr	12.935143	34.56
pybbr	12.936226	34.42
pybbr	12.937413	34.44
pybbr	12.939775	35.64
pybbr	12.940923	35.68
pybbr	12.942109	35.72
pybbr	12.942130	34.57
pybbr	12.943344	34.62
pybbr	12.944422	34.52
pybbr	12.947886	36.93
pybbr	12.947905	35.75
pybbr	12.949019	35.77
pybbr	12.949148	34.70
pybbr	12.950201	34.61
pybbr	12.952441	35.73
pybbr	12.953556	35.73
pybbr	12.955957	36.95
pybbr	12.955986	35.84
pybbr	12.957095	35.80
pybbr	12.958237	35.84
pybbr	12.959294	35.71
pybbr	12.960449	35.70
pybbr	12.962732	36.83
pybbr	12.962751	35.70
pybbr	12.965061	36.87
pybbr	12.965080	35.70
pybbr	12.966191	35.68
pybbr	12.967308	35.63
pybbr	12.968520	35.66
pybbr	12.970836	36.85
pybbr	12.971950	36.82
pybbr	12.972101	35.79
pybbr	12.973214	35.78
pybbr	12.974272	35.63
pybbr	12.977670	37.85
pybbr	12.977702	36.75
pybbr	12.978709	36.60
pybbr	12.980008	36.77
pybbr	12.980174	35.69
pybbr	12.982275	36.69
pybbr	12.983375	36.63
pybbr	12.985708	37.86
pybbr	12.985727	36.75
pybbr	12.986886	36.70
pybbr	12.988124	36.83
pybbr	12.989161	36.75
pybbr	12.990235	36.65
pybbr	12.991364	36.62
pybbr	12.993710	37.82
pybbr	12.994850	37.82
pybbr	12.995968	37.78
pybbr	12.996122	36.83
pybbr	12.997229	36.78
pybbr	12.998323	36.75
pybbr	13.000667	37.92
pybbr	13.001717	37.79
pybbr	13.002797	37.74
pybbr	13.004119	37.93
pybbr	13.004153	36.83
pybbr	13.006450	37.93
pybbr	13.008534	38.87
pybbr	13.008551	37.72
pybbr	13.009874	37.92
pybbr	13.010015	36.90
pybbr	13.012233	37.98
pybbr	13.013340	37.95
pybbr	13.014409	37.88
pybbr	13.016797	39.13
pybbr	13.016812	37.90
pybbr	13.019048	39.05
pybbr	13.019084	37.92
pybbr	13.020229	37.90
pybbr	13.021329	37.90
pybbr	13.022492	37.88
pybbr	13.024811	39.09
pybbr	13.025985	39.09
pybbr	13.026077	38.04
pybbr	13.027169	37.99
pybbr	13.028287	37.97
pybbr	13.030693	39.23
pybbr	13.032801	40.18
pybbr	13.032834	39.04
pybbr	13.034061	39.10
pybbr	13.034079	38.01
pybbr	13.036384	39.15
pybbr	13.038458	40.05
pybbr	13.039725	40.19
pybbr	13.039740	39.02
pybbr	13.040064	38.21
pybbr	13.042237	39.29
pybbr	13.043294	39.14
pybbr	13.044444	39.15
pybbr	13.045748	39.34
pybbr	13.047060	39.50
pybbr	13.048182	39.41
pybbr	13.049248	39.36
pybbr	13.050309	39.24
pybbr	13.051458	39.24
pybbr	13.052662	39.32
pybbr	13.054962	40.45
pybbr	13.056081	40.42
pybbr	13.056097	39.32
pybbr	13.057255	39.28
pybbr	13.058350	39.30
pybbr	13.060595	40.37
pybbr	13.062780	41.43
pybbr	13.062798	40.29
pybbr	13.064087	40.37
pybbr	13.064119	39.23
pybbr	13.066397	40.41
pybbr	13.067483	40.31
pybbr	13.068587	40.30
pybbr	13.069738	40.29
pybbr	13.070919	40.33
pybbr	13.072135	40.42
pybbr	13.073239	40.40
pybbr	13.075589	41.57
pybbr	13.076678	41.52
pybbr	13.076689	40.39
pybbr	13.078964	41.56
pybbr	13.080022	41.37
pybbr	13.080033	40.10
pybbr	13.081239	40.19
pybbr	13.082425	40.19
pybbr	13.084769	41.39
pybbr	13.085876	41.23
pybbr	13.086935	41.19
pybbr	13.087086	40.18
pybbr	13.088147	40.10
pybbr	13.090454	41.26
pybbr	13.092547	42.24
pybbr	13.092563	41.10
pybbr	13.093833	41.17
pybbr	13.094985	41.20
pybbr	13.096153	41.21
pybbr	13.097212	41.14
pybbr	13.098281	41.05
pybbr	13.100678	42.33
pybbr	13.100693	41.19
pybbr	13.103061	42.41
pybbr	13.103075	41.29
pybbr	13.104121	41.21
pybbr	13.105310	41.22
pybbr	13.106427	41.16
pybbr	13.108435	42.04
pybbr	13.109564	42.06
pybbr	13.110269	41.60
pybbr	13.111245	41.38
pybbr	13.112327	41.39
pybbr	13.115902	43.77
pybbr	13.115918	42.68
pybbr	13.116636	42.23
pybbr	13.117605	42.05
pybbr	13.118507	41.83
pybbr	13.120325	42.50
pybbr	13.121425	42.46
pybbr	13.122178	42.03
pybbr	13.123247	42.00
pybbr	13.124927	42.54
pybbr	13.126742	43.17
pybbr	13.127841	43.12
pybbr	13.128588	42.73
pybbr	13.129524	42.54
pybbr	13.131349	43.24
pybbr	13.132320	43.08
pybbr	13.133365	42.91
pybbr	13.134097	42.53
pybbr	13.135228	42.46
pybbr	13.136876	43.02
pybbr	13.138715	43.72
pybbr	13.139813	43.66
pybbr	13.140500	43.16
pybbr	13.141432	43.01
pybbr	13.142363	42.76
pybbr	13.144203	43.44
pybbr	13.145294	43.37
pybbr	13.146331	43.27
pybbr	13.147854	43.65
pybbr	13.148760	43.44
pybbr	13.150597	44.12
pybbr	13.151685	44.29
pybbr	13.152433	44.13
pybbr	13.153362	44.13
pybbr	13.154284	44.14
pybbr	13.156089	45.03
pybbr	13.157178	44.31
pybbr	13.158180	44.42
pybbr	13.159752	45.04
pybbr	13.160659	44.12
pybbr	13.162528	45.07
pybbr	13.163616	45.24
pybbr	13.164334	45.05
pybbr	13.165280	45.08
pybbr	13.166203	44.17
pybbr	13.168136	44.27
pybbr	13.170009	45.22
pybbr	13.170719	44.99
pybbr	13.171637	45.02
pybbr	13.172571	44.12
pybbr	13.174412	45.00
pybbr	13.175501	45.17
pybbr	13.176280	45.04
pybbr	13.177338	45.18
pybbr	13.178395	43.49
pybbr	13.180371	44.55
pybbr	13.181479	44.74
pybbr	13.182388	44.74
pybbr	13.183475	44.91
pybbr	13.184566	44.17
pybbr	13.186562	45.25
pybbr	13.187639	45.40
pybbr	13.188516	45.37
pybbr	13.189588	45.53
pybbr	13.190038	43.20
pybbr	13.192289	44.53
pybbr	13.193723	45.06
pybbr	13.194177	44.59
pybbr	13.195307	44.82
pybbr	13.196223	43.89
pybbr	13.198332	45.08
pybbr	13.199967	45.80
pybbr	13.200421	45.34
pybbr	13.201482	45.49
pybbr	13.202417	43.68
pybbr	13.204566	44.91
pybbr	13.206066	45.49
pybbr	13.206081	44.59
pybbr	13.207562	45.15
pybbr	13.208521	44.29
pybbr	13.210692	45.54
pybbr	13.211109	45.05
pybbr	13.212183	44.32
pybbr	13.213685	44.87
pybbr	13.214147	43.51
pybbr	13.216182	44.63
pybbr	13.217277	44.80
pybbr	13.218322	44.93
pybbr	13.219149	44.84
pybbr	13.220260	44.12
pybbr	13.222277	44.62
pybbr	13.223353	44.17
pybbr	13.224459	43.73
pybbr	13.225302	43.04
pybbr	13.226348	42.52
pybbr	13.228359	43.00
pybbr	13.229436	42.53
pybbr	13.230525	42.09
pybbr	13.231385	41.41
pybbr	13.232439	40.95
pybbr	13.234416	41.40
pybbr	13.235522	40.95
pybbr	13.236599	40.50
pybbr	13.237465	39.76
pybbr	13.239628	40.40
pybbr	13.240054	39.31
pybbr	13.242570	40.30
pybbr	13.242597	38.79
pybbr	13.243081	37.76
pybbr	13.244166	37.32
pybbr	13.246154	37.78
pybbr	13.247226	37.30
pybbr	13.248171	36.72
pybbr	13.249245	36.27
pybbr	13.250304	35.80
pybbr	13.252641	36.61
pybbr	13.253859	36.31
pybbr	13.254961	35.90
pybbr	13.255074	34.48
pybbr	13.256153	34.03
pybbr	13.258336	34.69
pybbr	13.259498	34.32
pybbr	13.260556	33.84
pybbr	13.261745	33.51
pybbr	13.262967	33.22
pybbr	13.264217	32.95
pybbr	13.265315	32.55
pybbr	13.266392	32.08
pybbr	13.268728	32.89
pybbr	13.268759	31.39
pybbr	13.271066	32.17
pybbr	13.271084	30.66
pybbr	13.272155	30.18
pybbr	13.273279	29.78
pybbr	13.274523	29.52
pybbr	13.276886	30.34
pybbr	13.277971	29.90
pybbr	13.278058	28.81
pybbr	13.279120	28.73
pybbr	13.280194	28.63
pybbr	13.282602	29.88
pybbr	13.283721	29.90
pybbr	13.284798	29.80
pybbr	13.285956	29.83
pybbr	13.286012	28.75
pybbr	13.288376	29.94
pybbr	13.289495	29.94
pybbr	13.290595	29.90
pybbr	13.291669	29.78
pybbr	13.292836	29.75
pybbr	13.294057	29.84
pybbr	13.295253	29.92
pybbr	13.296267	29.79
pybbr	13.297384	29.68
pybbr	13.299781	30.97
pybbr	13.300967	31.01
pybbr	13.302017	30.94
pybbr	13.302101	29.85
pybbr	13.303212	29.83
pybbr	13.304426	29.84
pybbr	13.306684	31.00
pybbr	13.307935	31.09
pybbr	13.309040	31.03
pybbr	13.309069	29.97
pybbr	13.310169	29.88
pybbr	13.312381	30.94
pybbr	13.314585	32.02
pybbr	13.314600	30.88
pybbr	13.315766	30.87
pybbr	13.316152	30.12
pybbr	13.318309	31.14
pybbr	13.319463	31.14
pybbr	13.320521	31.07
pybbr	13.322944	32.38
pybbr	13.322960	31.21
pybbr	13.324093	31.21
pybbr	13.325259	31.24
pybbr	13.326288	31.11
pybbr	13.327421	31.04
pybbr	13.328575	31.08
pybbr	13.330893	32.19
pybbr	13.331973	32.16
pybbr	13.332218	31.22
pybbr	13.333241	31.13
pybbr	13.334331	31.05
pybbr	13.337676	33.27
pybbr	13.337687	32.11
pybbr	13.338290	31.56
pybbr	13.339382	31.50
pybbr	13.340094	31.09
pybbr	13.342270	32.12
pybbr	13.343533	32.20
pybbr	13.344629	32.21
pybbr	13.345730	32.18
pybbr	13.346971	32.23
pybbr	13.348136	32.11
pybbr	13.349241	32.06
pybbr	13.350300	31.96
pybbr	13.352661	33.20
pybbr	13.352677	32.06
pybbr	13.354982	33.22
pybbr	13.356119	33.23
pybbr	13.356135	32.09
pybbr	13.357267	32.09
pybbr	13.358413	32.09
pybbr	13.360723	33.27
pybbr	13.361847	33.26
pybbr	13.362948	33.18
pybbr	13.363070	32.18
pybbr	13.364178	32.11
pybbr	13.366413	33.19
pybbr	13.368591	34.25
pybbr	13.368609	33.13
pybbr	13.369866	33.26
pybbr	13.370040	32.25
pybbr	13.373305	34.37
pybbr	13.374353	34.28
pybbr	13.376773	35.56
pybbr	13.376802	34.46
pybbr	13.378108	34.63
pybbr	13.379239	34.57
pybbr	13.380335	34.50
pybbr	13.381456	34.51
pybbr	13.382743	34.63
pybbr	13.385015	35.74
pybbr	13.386104	35.68
pybbr	13.386119	34.50
pybbr	13.387255	34.53
pybbr	13.388454	34.60
pybbr	13.391916	36.91
pybbr	13.391935	35.77
pybbr	13.393024	35.71
pybbr	13.393039	34.59
pybbr	13.394174	34.58
pybbr	13.396482	35.72
pybbr	13.397672	35.76
pybbr	13.398755	35.70
pybbr	13.399954	35.79
pybbr	13.401029	35.72
pybbr	13.402197	35.71
pybbr	13.403408	35.78
pybbr	13.404481	35.74
pybbr	13.407005	37.02
pybbr	13.407039	35.95
pybbr	13.408246	36.00
pybbr	13.409372	35.97
pybbr	13.410444	35.91
pybbr	13.411562	35.86
pybbr	13.412751	35.79
pybbr	13.415120	37.04
pybbr	13.415138	35.94
pybbr	13.416228	35.80
pybbr	13.417363	35.74
pybbr	13.418506	35.79
pybbr	13.421920	38.05
pybbr	13.421939	36.93
pybbr	13.422985	36.84
pybbr	13.423046	35.70
pybbr	13.424149	35.70
pybbr	13.426524	36.91
pybbr	13.427711	36.93
pybbr	13.430045	38.15
pybbr	13.430063	36.98
pybbr	13.430069	35.88
pybbr	13.432452	37.12
pybbr	13.433536	36.98
pybbr	13.435821	38.11
pybbr	13.435841	37.02
pybbr	13.436947	36.98
pybbr	13.438108	36.99
pybbr	13.439213	36.80
pybbr	13.440302	36.71
pybbr	13.441534	36.84
pybbr	13.443847	37.93
pybbr	13.444978	37.94
pybbr	13.445095	36.91
pybbr	13.446159	36.84
pybbr	13.447286	36.80
pybbr	13.448452	36.83
pybbr	13.452004	39.20
pybbr	13.452020	38.10
pybbr	13.453134	38.06
pybbr	13.453150	36.92
pybbr	13.454212	36.80
pybbr	13.456546	38.02
pybbr	13.458672	38.99
pybbr	13.458689	37.87
pybbr	13.459892	37.97
pybbr	13.461016	37.94
pybbr	13.462212	37.96
pybbr	13.463381	37.98
pybbr	13.465833	39.23
pybbr	13.466889	39.14
pybbr	13.466908	38.01
pybbr	13.468102	38.03
pybbr	13.469177	37.95
pybbr	13.470196	37.84
pybbr	13.471449	37.94
pybbr	13.473868	39.23
pybbr	13.474923	39.12
pybbr	13.476111	39.16
pybbr	13.476144	38.03
pybbr	13.477264	38.05
pybbr	13.478413	38.02
pybbr	13.481746	40.21
pybbr	13.481759	39.06
pybbr	13.482883	39.04
pybbr	13.483127	38.15
pybbr	13.484158	38.03
pybbr	13.486377	39.09
pybbr	13.487612	39.19
pybbr	13.489864	40.30
pybbr	13.489883	39.16
pybbr	13.490988	39.10
pybbr	13.492115	39.10
pybbr	13.493308	39.12
pybbr	13.494422	39.12
pybbr	13.496844	40.34
pybbr	13.496861	39.25
pybbr	13.499112	40.38
pybbr	13.499130	39.23
pybbr	13.500230	39.14
pybbr	13.501459	39.24
pybbr	13.502534	39.11
pybbr	13.504888	40.31
pybbr	13.505990	40.26
pybbr	13.506078	39.23
pybbr	13.507138	39.12
pybbr	13.508205	39.06
pybbr	13.510604	40.30
pybbr	13.511720	40.23
pybbr	13.512820	40.21
pybbr	13.514028	40.23
pybbr	13.514045	39.16
pybbr	13.516324	40.26
pybbr	13.517448	40.23
pybbr	13.519806	41.45
pybbr	13.519825	40.32
pybbr	13.520943	40.30
pybbr	13.522098	40.28
pybbr	13.523159	40.18
pybbr	13.524301	40.18
pybbr	13.525475	40.19
pybbr	13.527838	41.37
pybbr	13.528020	40.45
pybbr	13.529114	40.36
pybbr	13.530146	40.27
pybbr	13.531274	40.25
pybbr	13.532435	40.26
pybbr	13.534874	41.50
pybbr	13.535975	41.46
pybbr	13.536203	40.54
pybbr	13.537305	40.48
pybbr	13.538369	40.40
pybbr	13.540644	41.54
pybbr	13.542835	42.61
pybbr	13.542850	41.45
pybbr	13.543055	40.45
pybbr	13.544117	40.42
pybbr	13.546390	41.55
pybbr	13.547585	41.56
pybbr	13.548618	41.50
pybbr	13.551037	42.72
pybbr	13.551054	41.63
pybbr	13.552166	41.58
pybbr	13.553267	41.52
pybbr	13.554296	41.42
pybbr	13.555591	41.56
pybbr	13.558007	42.81
pybbr	13.558024	41.69
pybbr	13.559117	41.57
pybbr	13.560172	41.51
pybbr	13.561515	41.72
pybbr	13.562590	41.64
pybbr	13.565060	42.95
pybbr	13.565074	41.79
pybbr	13.566189	41.79
pybbr	13.567310	41.73
pybbr	13.568460	41.68
pybbr	13.571948	44.02
pybbr	13.571964	42.89
pybbr	13.572181	41.95
pybbr	13.573235	41.86
pybbr	13.574409	41.87
pybbr	13.576581	42.94
pybbr	13.577696	42.79
pybbr	13.579333	43.26
pybbr	13.579349	42.10
pybbr	13.580205	41.87
pybbr	13.582195	42.69
pybbr	13.584130	43.48
pybbr	13.584146	42.33
pybbr	13.586694	43.76
pybbr	13.586709	42.56
pybbr	13.588574	43.28
pybbr	13.589675	43.23
pybbr	13.590397	42.79
pybbr	13.591263	42.52
pybbr	13.593136	43.28
pybbr	13.594199	43.20
pybbr	13.596068	43.88
pybbr	13.596083	42.75
pybbr	13.597748	43.19
pybbr	13.598666	42.95
pybbr	13.600464	43.61
pybbr	13.601558	43.51
pybbr	13.602279	43.08
pybbr	13.603308	42.99
pybbr	13.604216	42.62
pybbr	13.606238	43.49
pybbr	13.608065	44.21
pybbr	13.608080	42.95
pybbr	13.609697	43.46
pybbr	13.610618	43.21
pybbr	13.612439	43.87
pybbr	13.613545	43.85
pybbr	13.614324	43.42
pybbr	13.615173	43.11
pybbr	13.616284	43.09
pybbr	13.618848	44.55
pybbr	13.619970	44.45
pybbr	13.620745	44.34
pybbr	13.621637	44.31
pybbr	13.622616	44.36
pybbr	13.624430	45.26
pybbr	13.625492	45.41
pybbr	13.626298	45.29
pybbr	13.627159	45.23
pybbr	13.628228	45.38
pybbr	13.630856	46.12
pybbr	13.631919	46.26
pybbr	13.632667	46.09
pybbr	13.633603	46.13
pybbr	13.634538	46.11
pybbr	13.636383	46.12
pybbr	13.637480	46.32
pybbr	13.638206	46.12
pybbr	13.639142	46.14
pybbr	13.640241	45.40
pybbr	13.642887	46.20
pybbr	13.643974	46.37
pybbr	13.644765	46.24
pybbr	13.645837	46.38
pybbr	13.646287	45.94
pybbr	13.648357	46.16
pybbr	13.649984	46.86
pybbr	13.650449	46.42
pybbr	13.651547	46.59
pybbr	13.652477	45.68
pybbr	13.654643	46.00
pybbr	13.656094	46.54
pybbr	13.656119	45.66
pybbr	13.657592	46.20
pybbr	13.658102	45.79
pybbr	13.660698	46.53
pybbr	13.661115	46.05
pybbr	13.662236	45.34
pybbr	13.663138	45.33
pybbr	13.664211	45.44
pybbr	13.666199	45.56
pybbr	13.667282	45.73
pybbr	13.668372	45.89
pybbr	13.669244	45.84
pybbr	13.670287	45.98
pybbr	13.672332	46.15
pybbr	13.673419	46.35
pybbr	13.674512	45.60
pybbr	13.675407	45.57
pybbr	13.676501	45.74
pybbr	13.678446	45.85
pybbr	13.679503	45.99
pybbr	13.680566	46.13
pybbr	13.681020	45.66
pybbr	13.682560	46.29
pybbr	13.684165	46.05
pybbr	13.686047	47.02
pybbr	13.686056	45.19
pybbr	13.687171	45.38
pybbr	13.689207	46.41
pybbr	13.690276	45.63
pybbr	13.691296	45.12
pybbr	13.692286	44.61
pybbr	13.693375	44.13
pybbr	13.694477	43.70
pybbr	13.696488	44.16
pybbr	13.697561	43.75
pybbr	13.698539	43.19
pybbr	13.699600	42.69
pybbr	13.700677	42.24
pybbr	13.702242	42.28
pybbr	13.703787	42.30
pybbr	13.704198	41.17
pybbr	13.705285	40.73
pybbr	13.706161	40.08
pybbr	13.709921	42.30
pybbr	13.709937	40.79
pybbr	13.710342	39.65
pybbr	13.712325	40.12
pybbr	13.712341	38.60
pybbr	13.714516	39.24
pybbr	13.716028	39.23
pybbr	13.716483	38.15
pybbr	13.717568	37.70
pybbr	13.718070	36.68
pybbr	13.720347	37.42
pybbr	13.721409	36.95
pybbr	13.722525	36.54
pybbr	13.723729	36.22
pybbr	13.724874	35.83
pybbr	13.726019	35.40
pybbr	13.727123	34.97
pybbr	13.729390	35.66
pybbr	13.729406	34.15
pybbr	13.730533	33.70
pybbr	13.732974	34.60
pybbr	13.734044	34.14
pybbr	13.734063	32.63
pybbr	13.735244	32.28
pybbr	13.736358	31.84
pybbr	13.738670	32.62
pybbr	13.739819	32.24
pybbr	13.740920	31.80
pybbr	13.741044	30.41
pybbr	13.742171	30.00
pybbr	13.744437	30.70
pybbr	13.745550	30.26
pybbr	13.746644	29.88
pybbr	13.747924	29.96
pybbr	13.748151	29.03
pybbr	13.750250	29.98
pybbr	13.751346	29.94
pybbr	13.752385	29.85
pybbr	13.754801	31.08
pybbr	13.754821	29.95
pybbr	13.757088	31.09
pybbr	13.757104	29.97
pybbr	13.758245	29.92
pybbr	13.759434	30.01
pybbr	13.760649	30.02
pybbr	13.762944	31.17
pybbr	13.764049	31.16
pybbr	13.764078	30.03
pybbr	13.765284	30.09
pybbr	13.766348	30.00
pybbr	13.769856	32.35
pybbr	13.769872	31.20
pybbr	13.770963	31.16
pybbr	13.771188	30.16
pybbr	13.772195	30.02
pybbr	13.774454	31.15
pybbr	13.775556	31.12
pybbr	13.776631	31.07
pybbr	13.777907	31.17
pybbr	13.779002	31.08
pybbr	13.780183	31.12
pybbr	13.781333	31.08
