Scheme	Traffic	Time (s)	Throughput (Mbit/s)
synthesizedBBR	egress	13.50	10.06
synthesizedBBR	egress	14.00	9.48
synthesizedBBR	egress	14.50	9.70
synthesizedBBR	egress	15.00	9.84
synthesizedBBR	egress	15.50	10.13
synthesizedBBR	egress	16.00	10.34
synthesizedBBR	egress	16.50	9.19
synthesizedBBR	egress	17.00	9.94
synthesizedBBR	egress	17.50	10.06
synthesizedBBR	egress	18.00	9.26
synthesizedBBR	egress	18.50	10.39
synthesizedBBR	egress	19.00	9.43
synthesizedBBR	egress	19.50	10.27
synthesizedBBR	egress	20.00	10.37
synthesizedBBR	egress	20.50	9.48
synthesizedBBR	egress	21.00	10.13
synthesizedBBR	egress	21.50	9.98
synthesizedBBR	egress	22.00	9.77
synthesizedBBR	egress	22.50	9.74
synthesizedBBR	egress	23.00	10.22
synthesizedBBR	egress	23.50	10.42
synthesizedBBR	egress	24.00	9.53
synthesizedBBR	egress	24.50	9.72
synthesizedBBR	egress	25.00	10.25
synthesizedBBR	egress	25.50	9.67
synthesizedBBR	egress	26.00	9.94
synthesizedBBR	egress	26.50	9.86
synthesizedBBR	egress	27.00	9.82
synthesizedBBR	egress	27.50	9.98
synthesizedBBR	egress	28.00	10.90
synthesizedBBR	egress	28.50	9.36
synthesizedBBR	egress	29.00	9.84
synthesizedBBR	egress	29.50	9.72
synthesizedBBR	egress	30.00	10.34
synthesizedBBR	egress	30.50	9.53
synthesizedBBR	egress	31.00	10.10
synthesizedBBR	egress	31.50	10.39
synthesizedBBR	egress	32.00	9.72
synthesizedBBR	egress	32.50	9.89
synthesizedBBR	egress	33.00	9.65
synthesizedBBR	egress	33.50	2.81
synthesizedBBR	ingress	3.00	0.14
synthesizedBBR	ingress	3.50	10.78
synthesizedBBR	ingress	4.00	9.24
synthesizedBBR	ingress	4.50	9.86
synthesizedBBR	ingress	5.00	10.08
synthesizedBBR	ingress	5.50	9.19
synthesizedBBR	ingress	6.00	10.20
synthesizedBBR	ingress	6.50	10.01
synthesizedBBR	ingress	7.00	9.14
synthesizedBBR	ingress	7.50	10.27
synthesizedBBR	ingress	8.00	9.10
synthesizedBBR	ingress	8.50	9.82
synthesizedBBR	ingress	9.00	10.01
synthesizedBBR	ingress	9.50	9.77
synthesizedBBR	ingress	10.00	9.10
synthesizedBBR	ingress	10.50	10.56
synthesizedBBR	ingress	11.00	9.07
synthesizedBBR	ingress	11.50	9.91
synthesizedBBR	ingress	12.00	10.37
synthesizedBBR	ingress	12.50	8.95
synthesizedBBR	ingress	13.00	10.25
synthesizedBBR	ingress	13.50	9.38
synthesizedBBR	ingress	14.00	9.58
synthesizedBBR	ingress	14.50	9.86
synthesizedBBR	ingress	15.00	10.20
synthesizedBBR	ingress	15.50	10.27
synthesizedBBR	ingress	16.00	9.19
synthesizedBBR	ingress	16.50	10.06
synthesizedBBR	ingress	17.00	9.91
synthesizedBBR	ingress	17.50	9.36
synthesizedBBR	ingress	18.00	10.56
synthesizedBBR	ingress	18.50	9.19
synthesizedBBR	ingress	19.00	10.27
synthesizedBBR	ingress	19.50	10.37
synthesizedBBR	ingress	20.00	9.50
synthesizedBBR	ingress	20.50	10.10
synthesizedBBR	ingress	21.00	10.27
synthesizedBBR	ingress	21.50	9.46
synthesizedBBR	ingress	22.00	9.79
synthesizedBBR	ingress	22.50	10.27
synthesizedBBR	ingress	23.00	10.42
synthesizedBBR	ingress	23.50	9.43
synthesizedBBR	ingress	24.00	9.82
synthesizedBBR	ingress	24.50	10.44
synthesizedBBR	ingress	25.00	9.38
synthesizedBBR	ingress	25.50	9.96
synthesizedBBR	ingress	26.00	9.84
synthesizedBBR	ingress	26.50	9.86
synthesizedBBR	ingress	27.00	9.98
synthesizedBBR	ingress	27.50	10.87
synthesizedBBR	ingress	28.00	9.46
synthesizedBBR	ingress	28.50	9.74
synthesizedBBR	ingress	29.00	9.82
synthesizedBBR	ingress	29.50	10.25
synthesizedBBR	ingress	30.00	9.53
synthesizedBBR	ingress	30.50	10.13
synthesizedBBR	ingress	31.00	10.46
synthesizedBBR	ingress	31.50	9.62
synthesizedBBR	ingress	32.00	9.86
synthesizedBBR	ingress	32.50	9.70
synthesizedBBR	ingress	33.00	2.78
vivace	egress	3.00	0.00
vivace	egress	3.50	0.88
vivace	egress	4.00	3.19
vivace	egress	4.50	8.03
vivace	egress	5.00	9.62
vivace	egress	5.50	8.72
vivace	egress	6.00	8.61
vivace	egress	6.50	9.87
vivace	egress	7.00	10.90
vivace	egress	7.50	10.49
vivace	egress	8.00	9.62
vivace	egress	8.50	7.92
vivace	egress	9.00	11.06
vivace	egress	9.50	10.37
vivace	egress	10.00	7.90
vivace	egress	10.50	8.08
vivace	egress	11.00	10.81
vivace	egress	11.50	11.68
vivace	egress	12.00	10.07
vivace	egress	12.50	9.39
vivace	egress	13.00	7.53
vivace	egress	13.50	6.68
vivace	egress	14.00	7.28
vivace	egress	14.50	10.47
vivace	egress	15.00	10.08
vivace	egress	15.50	10.97
vivace	egress	16.00	10.94
vivace	egress	16.50	9.43
vivace	egress	17.00	10.10
vivace	egress	17.50	9.52
vivace	egress	18.00	8.56
vivace	egress	18.50	9.09
vivace	egress	19.00	8.06
vivace	egress	19.50	9.23
vivace	egress	20.00	10.62
vivace	egress	20.50	8.29
vivace	egress	21.00	9.36
vivace	egress	21.50	9.76
vivace	egress	22.00	10.37
vivace	egress	22.50	11.02
vivace	egress	23.00	10.26
vivace	egress	23.50	8.72
vivace	egress	24.00	9.57
vivace	egress	24.50	9.30
vivace	egress	25.00	9.11
vivace	egress	25.50	8.56
vivace	egress	26.00	11.06
vivace	egress	26.50	10.81
vivace	egress	27.00	8.98
vivace	egress	27.50	9.09
vivace	egress	28.00	9.18
vivace	egress	28.50	9.64
vivace	egress	29.00	11.06
vivace	egress	29.50	11.18
vivace	egress	30.00	10.03
vivace	egress	30.50	10.19
vivace	egress	31.00	8.91
vivace	egress	31.50	8.88
vivace	egress	32.00	11.15
vivace	egress	32.50	8.66
vivace	egress	33.00	10.25
vivace	egress	33.50	2.55
vivace	ingress	3.00	0.90
vivace	ingress	3.50	3.17
vivace	ingress	4.00	8.06
vivace	ingress	4.50	9.62
vivace	ingress	5.00	8.72
vivace	ingress	5.50	8.61
vivace	ingress	6.00	9.84
vivace	ingress	6.50	10.92
vivace	ingress	7.00	10.49
vivace	ingress	7.50	9.60
vivace	ingress	8.00	7.94
vivace	ingress	8.50	11.06
vivace	ingress	9.00	10.37
vivace	ingress	9.50	7.90
vivace	ingress	10.00	8.08
vivace	ingress	10.50	10.86
vivace	ingress	11.00	11.70
vivace	ingress	11.50	10.01
vivace	ingress	12.00	9.39
vivace	ingress	12.50	7.53
vivace	ingress	13.00	6.66
vivace	ingress	13.50	7.30
vivace	ingress	14.00	10.46
vivace	ingress	14.50	10.08
vivace	ingress	15.00	10.97
vivace	ingress	15.50	10.95
vivace	ingress	16.00	9.78
vivace	ingress	16.50	9.76
vivace	ingress	17.00	9.52
vivace	ingress	17.50	8.56
vivace	ingress	18.00	9.09
vivace	ingress	18.50	8.06
vivace	ingress	19.00	9.23
vivace	ingress	19.50	10.62
vivace	ingress	20.00	8.29
vivace	ingress	20.50	9.36
vivace	ingress	21.00	9.76
vivace	ingress	21.50	10.37
vivace	ingress	22.00	11.02
vivace	ingress	22.50	10.26
vivace	ingress	23.00	8.72
vivace	ingress	23.50	9.57
vivace	ingress	24.00	9.30
vivace	ingress	24.50	9.11
vivace	ingress	25.00	8.56
vivace	ingress	25.50	11.93
vivace	ingress	26.00	9.94
vivace	ingress	26.50	8.98
vivace	ingress	27.00	9.09
vivace	ingress	27.50	9.18
vivace	ingress	28.00	9.64
vivace	ingress	28.50	11.06
vivace	ingress	29.00	11.18
vivace	ingress	29.50	10.03
vivace	ingress	30.00	10.19
vivace	ingress	30.50	8.91
vivace	ingress	31.00	8.95
vivace	ingress	31.50	11.88
vivace	ingress	32.00	7.83
vivace	ingress	32.50	11.24
vivace	ingress	33.00	2.63
