Scheme	Traffic	Time (s)	Throughput (Mbit/s)
cubic	egress	10.00	12.00
cubic	egress	10.50	12.00
cubic	egress	11.00	12.00
cubic	egress	11.50	12.00
cubic	egress	12.00	12.00
cubic	egress	12.50	12.00
cubic	egress	13.00	12.00
cubic	egress	13.50	12.00
cubic	egress	14.00	12.00
cubic	egress	14.50	12.00
cubic	egress	15.00	12.00
cubic	egress	15.50	12.00
cubic	egress	16.00	12.00
cubic	egress	16.50	12.00
cubic	egress	17.00	12.00
cubic	egress	17.50	12.00
cubic	egress	18.00	12.00
cubic	egress	18.50	12.00
cubic	egress	19.00	12.00
cubic	egress	19.50	12.00
cubic	egress	20.00	12.00
cubic	egress	20.50	12.00
cubic	egress	21.00	12.00
cubic	egress	21.50	12.00
cubic	egress	22.00	12.00
cubic	egress	22.50	12.00
cubic	egress	23.00	12.00
cubic	egress	23.50	12.00
cubic	egress	24.00	12.00
cubic	egress	24.50	12.00
cubic	egress	25.00	12.00
cubic	egress	25.50	12.00
cubic	egress	26.00	12.00
cubic	egress	26.50	12.00
cubic	egress	27.00	12.00
cubic	egress	27.50	12.00
cubic	egress	28.00	12.00
cubic	egress	28.50	12.00
cubic	egress	29.00	12.00
cubic	egress	29.50	12.00
cubic	egress	30.00	12.00
cubic	egress	30.50	12.00
cubic	egress	31.00	12.00
cubic	egress	31.50	12.00
cubic	egress	32.00	12.00
cubic	egress	32.50	11.98
cubic	egress	33.00	12.02
cubic	egress	33.50	3.26
cubic	ingress	3.00	9.43
cubic	ingress	3.50	12.60
cubic	ingress	4.00	12.60
cubic	ingress	4.50	12.58
cubic	ingress	5.00	12.62
cubic	ingress	5.50	12.58
cubic	ingress	6.00	12.58
cubic	ingress	6.50	12.62
cubic	ingress	7.00	12.62
cubic	ingress	7.50	12.58
cubic	ingress	8.00	12.62
cubic	ingress	8.50	12.58
cubic	ingress	9.00	12.62
cubic	ingress	9.50	12.58
cubic	ingress	10.00	12.62
cubic	ingress	10.50	12.58
cubic	ingress	11.00	12.62
cubic	ingress	11.50	12.60
cubic	ingress	12.00	12.60
cubic	ingress	12.50	12.58
cubic	ingress	13.00	12.62
cubic	ingress	13.50	12.58
cubic	ingress	14.00	12.62
cubic	ingress	14.50	12.86
cubic	ingress	15.00	13.49
cubic	ingress	15.50	13.78
cubic	ingress	16.00	13.97
cubic	ingress	16.50	14.06
cubic	ingress	17.00	14.40
cubic	ingress	17.50	14.40
cubic	ingress	18.00	14.40
cubic	ingress	18.50	14.78
cubic	ingress	19.00	13.78
cubic	ingress	19.50	15.55
cubic	ingress	20.00	9.12
cubic	ingress	20.50	16.80
cubic	ingress	21.00	7.01
cubic	ingress	21.50	16.37
cubic	ingress	22.00	7.58
cubic	ingress	22.50	15.79
cubic	ingress	23.00	8.64
cubic	ingress	23.50	14.74
cubic	ingress	24.00	9.46
cubic	ingress	24.50	13.92
cubic	ingress	25.00	10.22
cubic	ingress	25.50	13.15
cubic	ingress	26.00	11.04
cubic	ingress	26.50	12.34
cubic	ingress	27.00	11.81
cubic	ingress	27.50	11.57
cubic	ingress	28.00	12.58
cubic	ingress	28.50	10.80
cubic	ingress	29.00	13.54
cubic	ingress	29.50	9.89
cubic	ingress	30.00	14.35
cubic	ingress	30.50	9.02
cubic	ingress	31.00	15.22
cubic	ingress	31.50	8.16
cubic	ingress	32.00	16.18
cubic	ingress	32.50	8.11
cubic	ingress	33.00	4.34
pcc	egress	3.00	0.00
pcc	egress	3.50	1.01
pcc	egress	4.00	10.04
pcc	egress	4.50	10.26
pcc	egress	5.00	10.96
pcc	egress	5.50	10.82
pcc	egress	6.00	11.69
pcc	egress	6.50	11.93
pcc	egress	7.00	12.00
pcc	egress	7.50	11.74
pcc	egress	8.00	10.77
pcc	egress	8.50	11.11
pcc	egress	9.00	10.98
pcc	egress	9.50	11.14
pcc	egress	10.00	11.95
pcc	egress	10.50	11.99
pcc	egress	11.00	12.00
pcc	egress	11.50	10.72
pcc	egress	12.00	10.19
pcc	egress	12.50	11.48
pcc	egress	13.00	11.66
pcc	egress	13.50	11.53
pcc	egress	14.00	11.47
pcc	egress	14.50	10.97
pcc	egress	15.00	11.44
pcc	egress	15.50	12.00
pcc	egress	16.00	12.00
pcc	egress	16.50	12.00
pcc	egress	17.00	11.64
pcc	egress	17.50	9.66
pcc	egress	18.00	10.09
pcc	egress	18.50	10.69
pcc	egress	19.00	10.97
pcc	egress	19.50	10.64
pcc	egress	20.00	10.50
pcc	egress	20.50	10.14
pcc	egress	21.00	9.56
pcc	egress	21.50	9.79
pcc	egress	22.00	9.80
pcc	egress	22.50	10.64
pcc	egress	23.00	10.87
pcc	egress	23.50	10.40
pcc	egress	24.00	10.64
pcc	egress	24.50	10.07
pcc	egress	25.00	10.57
pcc	egress	25.50	11.43
pcc	egress	26.00	11.83
pcc	egress	26.50	11.45
pcc	egress	27.00	10.19
pcc	egress	27.50	10.69
pcc	egress	28.00	10.67
pcc	egress	28.50	10.85
pcc	egress	29.00	11.03
pcc	egress	29.50	10.60
pcc	egress	30.00	10.43
pcc	egress	30.50	10.73
pcc	egress	31.00	10.43
pcc	egress	31.50	10.72
pcc	egress	32.00	10.48
pcc	egress	32.50	10.43
pcc	egress	33.00	9.90
pcc	egress	33.50	1.89
pcc	ingress	3.00	1.03
pcc	ingress	3.50	10.04
pcc	ingress	4.00	10.28
pcc	ingress	4.50	10.93
pcc	ingress	5.00	10.83
pcc	ingress	5.50	11.72
pcc	ingress	6.00	11.95
pcc	ingress	6.50	12.24
pcc	ingress	7.00	11.45
pcc	ingress	7.50	10.76
pcc	ingress	8.00	11.12
pcc	ingress	8.50	11.01
pcc	ingress	9.00	11.11
pcc	ingress	9.50	12.48
pcc	ingress	10.00	12.62
pcc	ingress	10.50	11.74
pcc	ingress	11.00	9.83
pcc	ingress	11.50	10.21
pcc	ingress	12.00	11.48
pcc	ingress	12.50	11.88
pcc	ingress	13.00	11.32
pcc	ingress	13.50	11.45
pcc	ingress	14.00	10.97
pcc	ingress	14.50	11.60
pcc	ingress	15.00	12.54
pcc	ingress	15.50	12.12
pcc	ingress	16.00	12.02
pcc	ingress	16.50	10.79
pcc	ingress	17.00	9.66
pcc	ingress	17.50	10.09
pcc	ingress	18.00	10.72
pcc	ingress	18.50	10.95
pcc	ingress	19.00	10.64
pcc	ingress	19.50	10.50
pcc	ingress	20.00	10.14
pcc	ingress	20.50	9.56
pcc	ingress	21.00	9.79
pcc	ingress	21.50	9.80
pcc	ingress	22.00	10.67
pcc	ingress	22.50	10.85
pcc	ingress	23.00	10.40
pcc	ingress	23.50	10.64
pcc	ingress	24.00	10.07
pcc	ingress	24.50	10.57
pcc	ingress	25.00	11.43
pcc	ingress	25.50	12.07
pcc	ingress	26.00	11.18
pcc	ingress	26.50	10.21
pcc	ingress	27.00	10.72
pcc	ingress	27.50	10.64
pcc	ingress	28.00	10.87
pcc	ingress	28.50	11.03
pcc	ingress	29.00	10.57
pcc	ingress	29.50	10.43
pcc	ingress	30.00	10.75
pcc	ingress	30.50	10.43
pcc	ingress	31.00	10.69
pcc	ingress	31.50	10.48
pcc	ingress	32.00	10.43
pcc	ingress	32.50	9.90
pcc	ingress	33.00	1.89
synthesizedBBR	egress	3.00	0.00
synthesizedBBR	egress	3.50	0.10
synthesizedBBR	egress	4.00	10.58
synthesizedBBR	egress	4.50	9.72
synthesizedBBR	egress	5.00	10.30
synthesizedBBR	egress	5.50	9.77
synthesizedBBR	egress	6.00	9.41
synthesizedBBR	egress	6.50	10.15
synthesizedBBR	egress	7.00	8.98
synthesizedBBR	egress	7.50	9.70
synthesizedBBR	egress	8.00	8.69
synthesizedBBR	egress	8.50	9.48
synthesizedBBR	egress	9.00	9.48
synthesizedBBR	egress	9.50	9.91
synthesizedBBR	egress	10.00	9.94
synthesizedBBR	egress	10.50	9.67
synthesizedBBR	egress	11.00	9.02
synthesizedBBR	egress	11.50	10.15
synthesizedBBR	egress	12.00	9.84
synthesizedBBR	egress	12.50	9.53
synthesizedBBR	egress	13.00	10.39
synthesizedBBR	egress	13.50	9.05
synthesizedBBR	egress	14.00	9.67
synthesizedBBR	egress	14.50	10.34
synthesizedBBR	egress	15.00	9.24
synthesizedBBR	egress	15.50	9.24
synthesizedBBR	egress	16.00	10.15
synthesizedBBR	egress	16.50	9.77
synthesizedBBR	egress	17.00	9.79
synthesizedBBR	egress	17.50	10.13
synthesizedBBR	egress	18.00	9.22
synthesizedBBR	egress	18.50	10.22
synthesizedBBR	egress	19.00	10.30
synthesizedBBR	egress	19.50	9.65
synthesizedBBR	egress	20.00	10.39
synthesizedBBR	egress	20.50	9.43
synthesizedBBR	egress	21.00	10.01
synthesizedBBR	egress	21.50	10.32
synthesizedBBR	egress	22.00	8.98
synthesizedBBR	egress	22.50	9.58
synthesizedBBR	egress	23.00	9.17
synthesizedBBR	egress	23.50	9.58
synthesizedBBR	egress	24.00	10.06
synthesizedBBR	egress	24.50	9.72
synthesizedBBR	egress	25.00	9.91
synthesizedBBR	egress	25.50	10.32
synthesizedBBR	egress	26.00	9.65
synthesizedBBR	egress	26.50	9.86
synthesizedBBR	egress	27.00	9.94
synthesizedBBR	egress	27.50	9.60
synthesizedBBR	egress	28.00	9.79
synthesizedBBR	egress	28.50	9.62
synthesizedBBR	egress	29.00	9.70
synthesizedBBR	egress	29.50	9.65
synthesizedBBR	egress	30.00	9.96
synthesizedBBR	egress	30.50	9.82
synthesizedBBR	egress	31.00	10.49
synthesizedBBR	egress	31.50	9.24
synthesizedBBR	egress	32.00	9.17
synthesizedBBR	egress	32.50	10.01
synthesizedBBR	egress	33.00	10.44
synthesizedBBR	egress	33.50	2.35
synthesizedBBR	ingress	3.00	0.10
synthesizedBBR	ingress	3.50	10.70
synthesizedBBR	ingress	4.00	9.70
synthesizedBBR	ingress	4.50	10.32
synthesizedBBR	ingress	5.00	9.67
synthesizedBBR	ingress	5.50	9.46
synthesizedBBR	ingress	6.00	10.10
synthesizedBBR	ingress	6.50	9.07
synthesizedBBR	ingress	7.00	9.58
synthesizedBBR	ingress	7.50	8.74
synthesizedBBR	ingress	8.00	9.46
synthesizedBBR	ingress	8.50	9.48
synthesizedBBR	ingress	9.00	10.01
synthesizedBBR	ingress	9.50	9.86
synthesizedBBR	ingress	10.00	9.65
synthesizedBBR	ingress	10.50	9.05
synthesizedBBR	ingress	11.00	10.34
synthesizedBBR	ingress	11.50	9.60
synthesizedBBR	ingress	12.00	9.58
synthesizedBBR	ingress	12.50	10.66
synthesizedBBR	ingress	13.00	8.88
synthesizedBBR	ingress	13.50	9.62
synthesizedBBR	ingress	14.00	10.42
synthesizedBBR	ingress	14.50	9.10
synthesizedBBR	ingress	15.00	9.24
synthesizedBBR	ingress	15.50	10.18
synthesizedBBR	ingress	16.00	9.82
synthesizedBBR	ingress	16.50	9.74
synthesizedBBR	ingress	17.00	10.10
synthesizedBBR	ingress	17.50	9.19
synthesizedBBR	ingress	18.00	10.22
synthesizedBBR	ingress	18.50	10.32
synthesizedBBR	ingress	19.00	9.62
synthesizedBBR	ingress	19.50	10.56
synthesizedBBR	ingress	20.00	9.29
synthesizedBBR	ingress	20.50	10.15
synthesizedBBR	ingress	21.00	10.20
synthesizedBBR	ingress	21.50	9.14
synthesizedBBR	ingress	22.00	9.55
synthesizedBBR	ingress	22.50	8.98
synthesizedBBR	ingress	23.00	9.60
synthesizedBBR	ingress	23.50	10.13
synthesizedBBR	ingress	24.00	9.70
synthesizedBBR	ingress	24.50	9.86
synthesizedBBR	ingress	25.00	10.63
synthesizedBBR	ingress	25.50	9.31
synthesizedBBR	ingress	26.00	10.03
synthesizedBBR	ingress	26.50	9.79
synthesizedBBR	ingress	27.00	9.70
synthesizedBBR	ingress	27.50	9.67
synthesizedBBR	ingress	28.00	9.65
synthesizedBBR	ingress	28.50	9.74
synthesizedBBR	ingress	29.00	9.62
synthesizedBBR	ingress	29.50	9.98
synthesizedBBR	ingress	30.00	9.77
synthesizedBBR	ingress	30.50	10.61
synthesizedBBR	ingress	31.00	9.10
synthesizedBBR	ingress	31.50	9.19
synthesizedBBR	ingress	32.00	10.13
synthesizedBBR	ingress	32.50	10.46
synthesizedBBR	ingress	33.00	2.18
vivace	egress	3.00	0.00
vivace	egress	3.50	0.90
vivace	egress	4.00	3.21
vivace	egress	4.50	6.96
vivace	egress	5.00	7.92
vivace	egress	5.50	9.67
vivace	egress	6.00	9.50
vivace	egress	6.50	9.41
vivace	egress	7.00	10.19
vivace	egress	7.50	10.44
vivace	egress	8.00	9.87
vivace	egress	8.50	5.61
vivace	egress	9.00	9.99
vivace	egress	9.50	8.47
vivace	egress	10.00	8.92
vivace	egress	10.50	8.36
vivace	egress	11.00	9.59
vivace	egress	11.50	8.63
vivace	egress	12.00	9.45
vivace	egress	12.50	9.41
vivace	egress	13.00	9.00
vivace	egress	13.50	9.45
vivace	egress	14.00	11.04
vivace	egress	14.50	11.01
vivace	egress	15.00	11.00
vivace	egress	15.50	6.64
vivace	egress	16.00	7.39
vivace	egress	16.50	9.41
vivace	egress	17.00	9.73
vivace	egress	17.50	10.99
vivace	egress	18.00	8.98
vivace	egress	18.50	8.61
vivace	egress	19.00	8.38
vivace	egress	19.50	8.97
vivace	egress	20.00	10.81
vivace	egress	20.50	10.60
vivace	egress	21.00	11.33
vivace	egress	21.50	10.56
vivace	egress	22.00	10.81
vivace	egress	22.50	10.62
vivace	egress	23.00	10.35
vivace	egress	23.50	8.47
vivace	egress	24.00	9.00
vivace	egress	24.50	9.75
vivace	egress	25.00	6.63
vivace	egress	25.50	7.10
vivace	egress	26.00	10.17
vivace	egress	26.50	10.12
vivace	egress	27.00	11.99
vivace	egress	27.50	8.77
vivace	egress	28.00	7.26
vivace	egress	28.50	9.32
vivace	egress	29.00	9.09
vivace	egress	29.50	9.37
vivace	egress	30.00	9.92
vivace	egress	30.50	8.22
vivace	egress	31.00	9.39
vivace	egress	31.50	10.51
vivace	egress	32.00	11.90
vivace	egress	32.50	7.81
vivace	egress	33.00	9.09
vivace	egress	33.50	2.37
vivace	ingress	3.00	0.90
vivace	ingress	3.50	3.24
vivace	ingress	4.00	6.94
vivace	ingress	4.50	7.94
vivace	ingress	5.00	9.67
vivace	ingress	5.50	9.48
vivace	ingress	6.00	9.44
vivace	ingress	6.50	10.28
vivace	ingress	7.00	10.35
vivace	ingress	7.50	9.87
vivace	ingress	8.00	5.58
vivace	ingress	8.50	10.03
vivace	ingress	9.00	8.45
vivace	ingress	9.50	8.92
vivace	ingress	10.00	8.36
vivace	ingress	10.50	9.59
vivace	ingress	11.00	8.63
vivace	ingress	11.50	9.45
vivace	ingress	12.00	9.41
vivace	ingress	12.50	9.00
vivace	ingress	13.00	9.50
vivace	ingress	13.50	10.99
vivace	ingress	14.00	11.01
vivace	ingress	14.50	11.02
vivace	ingress	15.00	6.59
vivace	ingress	15.50	7.62
vivace	ingress	16.00	9.18
vivace	ingress	16.50	9.98
vivace	ingress	17.00	10.76
vivace	ingress	17.50	8.98
vivace	ingress	18.00	8.60
vivace	ingress	18.50	8.38
vivace	ingress	19.00	8.97
vivace	ingress	19.50	10.83
vivace	ingress	20.00	10.58
vivace	ingress	20.50	11.33
vivace	ingress	21.00	10.56
vivace	ingress	21.50	10.79
vivace	ingress	22.00	10.64
vivace	ingress	22.50	10.35
vivace	ingress	23.00	8.47
vivace	ingress	23.50	9.00
vivace	ingress	24.00	9.73
vivace	ingress	24.50	6.64
vivace	ingress	25.00	7.14
vivace	ingress	25.50	10.17
vivace	ingress	26.00	10.19
vivace	ingress	26.50	12.99
vivace	ingress	27.00	7.67
vivace	ingress	27.50	7.28
vivace	ingress	28.00	9.32
vivace	ingress	28.50	9.09
vivace	ingress	29.00	9.37
vivace	ingress	29.50	9.91
vivace	ingress	30.00	8.22
vivace	ingress	30.50	9.39
vivace	ingress	31.00	10.51
vivace	ingress	31.50	12.55
vivace	ingress	32.00	7.17
vivace	ingress	32.50	9.09
vivace	ingress	33.00	2.37
