Scheme	Traffic	Time (s)	Throughput (Mbit/s)
bbr	ingress	18.60	50.88
bbr	ingress	18.75	52.16
bbr	ingress	18.90	49.12
bbr	ingress	19.05	50.32
bbr	ingress	19.20	50.56
bbr	ingress	19.35	57.76
bbr	ingress	19.50	43.76
bbr	ingress	19.65	50.72
bbr	ingress	19.80	50.40
bbr	ingress	19.95	52.40
bbr	ingress	20.10	48.88
bbr	ingress	20.25	50.00
bbr	ingress	20.40	50.64
bbr	ingress	20.55	50.72
bbr	ingress	20.70	55.68
bbr	ingress	20.85	45.92
bbr	ingress	21.00	50.64
bbr	ingress	21.15	50.56
bbr	ingress	21.30	54.48
bbr	ingress	21.45	46.80
bbr	ingress	21.60	49.60
bbr	ingress	21.75	50.64
bbr	ingress	21.90	50.96
bbr	ingress	22.05	53.12
bbr	ingress	22.20	47.44
bbr	ingress	22.35	50.96
bbr	ingress	22.50	50.56
bbr	ingress	22.65	56.80
bbr	ingress	22.80	44.64
bbr	ingress	22.95	50.08
bbr	ingress	23.10	50.72
bbr	ingress	23.25	51.76
bbr	ingress	23.40	50.00
bbr	ingress	23.55	50.40
bbr	ingress	23.70	51.04
bbr	ingress	23.85	37.44
bbr	ingress	24.00	0.32
bbr	ingress	24.15	0.64
bbr	ingress	24.30	34.08
bbr	ingress	24.45	50.88
bbr	ingress	24.60	56.24
bbr	ingress	24.75	45.20
bbr	ingress	24.90	50.88
bbr	ingress	25.05	50.72
bbr	ingress	25.20	51.52
bbr	ingress	25.35	51.44
bbr	ingress	25.50	50.00
bbr	ingress	25.65	50.88
bbr	ingress	25.80	50.88
bbr	ingress	25.95	57.04
bbr	ingress	26.10	44.88
bbr	ingress	26.25	50.80
bbr	ingress	26.40	50.64
bbr	ingress	26.55	53.44
bbr	ingress	26.70	47.84
bbr	ingress	26.85	50.88
bbr	ingress	27.00	50.56
bbr	ingress	27.15	50.56
bbr	ingress	27.30	54.24
bbr	ingress	27.45	46.72
bbr	ingress	27.60	50.56
bbr	ingress	27.75	50.56
bbr	ingress	27.90	55.68
bbr	ingress	28.05	45.68
bbr	ingress	28.20	50.48
bbr	ingress	28.35	50.48
bbr	ingress	28.50	50.56
bbr	ingress	28.65	52.96
bbr	ingress	28.80	48.40
bbr	ingress	28.95	49.76
bbr	ingress	29.10	50.88
bbr	ingress	29.25	57.20
bbr	ingress	29.40	44.08
bbr	ingress	29.55	49.92
bbr	ingress	29.70	50.56
bbr	ingress	29.85	51.76
bbr	ingress	30.00	49.44
bbr	ingress	30.15	50.40
bbr	ingress	30.30	50.80
bbr	ingress	30.45	50.40
bbr	ingress	30.60	55.92
bbr	ingress	30.75	44.56
bbr	ingress	30.90	50.32
bbr	ingress	31.05	50.72
bbr	ingress	31.20	53.68
bbr	ingress	31.35	47.76
bbr	ingress	31.50	50.56
bbr	ingress	31.65	50.32
bbr	ingress	31.80	50.72
bbr	ingress	31.95	54.16
bbr	ingress	32.10	47.36
bbr	ingress	32.25	50.08
bbr	ingress	32.40	50.56
bbr	ingress	32.55	55.84
bbr	ingress	32.70	45.60
bbr	ingress	32.85	48.72
bbr	ingress	33.00	50.88
bbr	ingress	33.15	16.08
