Scheme	Time (s)	Delay (ms)
aurora	3.319747	23.49
aurora	3.364703	21.34
aurora	3.512130	37.87
aurora	3.512173	37.86
aurora	3.512252	37.23
aurora	3.512264	37.20
aurora	3.512277	36.96
aurora	3.512286	36.94
aurora	3.512295	35.86
aurora	3.512304	35.83
aurora	3.512313	34.79
aurora	3.512321	34.76
aurora	3.514239	35.66
aurora	3.514260	35.66
aurora	3.519370	39.73
aurora	3.519401	39.73
aurora	3.520456	39.78
aurora	3.520488	39.78
aurora	3.522585	40.80
aurora	3.522616	40.79
aurora	3.526685	43.70
aurora	3.526715	43.70
aurora	3.528769	44.83
aurora	3.528790	44.83
aurora	3.530913	45.95
aurora	3.530939	45.95
aurora	3.534028	47.95
aurora	3.534057	47.95
aurora	3.535141	47.63
aurora	3.535164	47.62
aurora	3.565525	77.29
aurora	3.565559	77.28
aurora	3.565581	76.29
aurora	3.565595	76.26
aurora	3.566852	76.35
aurora	3.566875	76.33
aurora	3.566890	75.43
aurora	3.566899	75.40
aurora	3.566909	74.30
aurora	3.566917	74.28
aurora	3.566926	73.38
aurora	3.566934	73.36
aurora	3.566943	72.18
aurora	3.566955	72.16
aurora	3.566964	71.28
aurora	3.566973	71.26
aurora	3.579655	82.52
aurora	3.579680	82.51
aurora	3.579697	81.84
aurora	3.579706	81.82
aurora	3.579716	80.78
aurora	3.579724	80.75
aurora	3.579733	79.64
aurora	3.579741	79.62
aurora	3.581782	80.65
aurora	3.581808	80.64
aurora	3.581828	79.67
aurora	3.581842	79.65
aurora	3.583064	79.85
aurora	3.583087	79.84
aurora	3.599306	94.97
aurora	3.599340	94.97
aurora	3.599365	94.03
aurora	3.599379	94.02
aurora	3.599393	92.98
aurora	3.601549	95.10
aurora	3.605087	97.20
aurora	3.605118	97.20
aurora	3.605141	96.55
aurora	3.605155	96.53
aurora	3.605169	95.42
aurora	3.605181	95.40
aurora	3.606204	95.38
aurora	3.606229	95.37
aurora	3.609342	97.47
aurora	3.609370	97.46
aurora	3.611835	98.87
aurora	3.611864	98.87
aurora	3.612919	98.85
aurora	3.612946	98.86
aurora	3.615103	100.07
aurora	3.615125	100.06
aurora	3.616201	100.11
aurora	3.616225	100.09
aurora	3.617349	100.12
aurora	3.617375	100.11
aurora	3.620428	101.83
aurora	3.620462	101.83
aurora	3.623151	103.82
aurora	3.623176	103.80
aurora	3.625392	104.96
aurora	3.625417	104.94
aurora	3.626435	104.97
aurora	3.626462	104.96
aurora	3.630026	107.46
aurora	3.630055	107.44
aurora	3.630078	106.39
aurora	3.632771	109.05
aurora	3.642633	117.95
aurora	3.642661	117.94
aurora	3.642678	116.92
aurora	3.642688	116.89
aurora	3.642698	115.76
aurora	3.642706	115.73
aurora	3.642715	114.51
aurora	3.642723	114.49
aurora	3.642731	113.75
aurora	3.642740	113.73
aurora	3.643780	113.70
aurora	3.643806	113.70
aurora	3.645848	114.70
aurora	3.645879	114.70
aurora	3.646930	114.76
aurora	3.646958	114.75
aurora	3.648907	115.67
aurora	3.648932	115.66
aurora	3.651048	116.59
aurora	3.651073	116.58
aurora	3.651090	115.73
aurora	3.651100	115.72
aurora	3.652168	115.69
aurora	3.652188	115.68
aurora	3.653591	116.04
aurora	3.653625	116.04
aurora	3.656739	118.15
aurora	3.656767	118.14
aurora	3.667534	127.42
aurora	3.667561	127.41
aurora	3.667577	126.80
aurora	3.667587	126.78
aurora	3.672112	130.27
aurora	3.672142	130.27
aurora	3.672167	129.26
aurora	3.672182	129.25
aurora	3.672193	128.22
aurora	3.672201	128.20
aurora	3.672210	127.14
aurora	3.672218	127.12
aurora	3.681726	135.59
aurora	3.690894	143.71
aurora	3.690920	143.70
aurora	3.690936	142.55
aurora	3.690945	142.53
aurora	3.690954	141.30
aurora	3.690962	141.28
aurora	3.690970	140.52
aurora	3.690978	140.50
aurora	3.690986	139.34
aurora	3.690994	139.31
aurora	3.691002	138.46
aurora	3.691010	138.44
aurora	3.691018	136.27
aurora	3.691026	136.24
aurora	3.692978	138.18
aurora	3.693007	138.20
aurora	3.693029	137.25
aurora	3.693043	137.23
aurora	3.694323	137.43
aurora	3.694362	137.44
aurora	3.694386	136.47
aurora	3.694400	136.46
aurora	3.697631	138.56
aurora	3.697656	138.55
aurora	3.699761	139.65
aurora	3.699792	139.65
aurora	3.700889	139.66
aurora	3.700914	139.66
aurora	3.701964	139.74
aurora	3.705089	142.84
aurora	3.705119	141.84
aurora	3.705130	141.81
aurora	3.708705	144.39
aurora	3.708738	144.40
aurora	3.709833	144.41
aurora	3.709858	144.41
aurora	3.712024	145.43
aurora	3.712050	145.43
aurora	3.714122	146.50
aurora	3.714147	146.49
aurora	3.715172	146.54
aurora	3.715194	146.52
aurora	3.716340	146.48
aurora	3.716365	146.47
aurora	3.726453	155.65
aurora	3.726483	155.64
aurora	3.726552	154.69
aurora	3.726567	154.67
aurora	3.726664	153.75
aurora	3.726680	153.73
aurora	3.726762	152.80
aurora	3.726778	152.79
aurora	3.728562	153.49
aurora	3.728583	153.47
aurora	3.730623	154.48
aurora	3.730646	154.47
aurora	3.732760	155.55
aurora	3.732788	155.54
aurora	3.742867	164.59
aurora	3.742898	164.60
aurora	3.742973	163.49
aurora	3.742989	163.48
aurora	3.743070	162.58
aurora	3.743087	162.57
aurora	3.744291	162.73
aurora	3.744316	162.73
aurora	3.747930	165.30
aurora	3.747952	165.29
aurora	3.748003	164.08
aurora	3.748014	164.06
aurora	3.764327	179.64
aurora	3.764353	179.63
aurora	3.764424	178.60
aurora	3.764441	178.59
aurora	3.764547	177.68
aurora	3.764564	177.67
aurora	3.764645	175.56
aurora	3.764661	175.55
aurora	3.764736	173.37
aurora	3.764749	173.35
aurora	3.764807	171.07
aurora	3.764819	171.05
aurora	3.764893	168.94
aurora	3.764904	168.92
aurora	3.764958	166.77
aurora	3.764969	166.75
aurora	3.765022	164.61
aurora	3.765034	164.59
aurora	3.765094	162.38
aurora	3.765106	162.35
aurora	3.765481	160.53
aurora	3.765507	160.53
aurora	3.766580	159.39
aurora	3.769761	162.53
aurora	3.770874	161.37
aurora	3.770907	161.37
aurora	3.771389	159.60
aurora	3.771415	159.58
aurora	3.773533	159.59
aurora	3.773559	159.59
aurora	3.783707	167.52
aurora	3.783739	167.51
aurora	3.783839	165.40
aurora	3.783859	165.39
aurora	3.783946	163.22
aurora	3.783965	163.21
aurora	3.791749	168.76
aurora	3.791780	168.75
aurora	3.797826	172.50
aurora	3.797854	172.49
aurora	3.798948	171.33
aurora	3.798978	171.32
aurora	3.799064	169.34
aurora	3.799081	169.32
aurora	3.799158	162.76
aurora	3.799174	162.75
aurora	3.801447	165.01
aurora	3.801474	165.02
aurora	3.803041	166.31
aurora	3.803068	166.32
aurora	3.805021	166.24
aurora	3.805045	166.24
aurora	3.805117	164.01
aurora	3.808041	166.91
aurora	3.810116	166.81
aurora	3.810143	166.80
aurora	3.812169	166.63
aurora	3.812196	166.62
aurora	3.812271	164.42
aurora	3.812284	164.39
aurora	3.813296	163.01
aurora	3.813330	163.01
aurora	3.814163	161.85
aurora	3.814188	161.84
aurora	3.817145	162.57
aurora	3.817171	162.56
aurora	3.817286	160.46
aurora	3.820304	161.09
aurora	3.820332	161.08
aurora	3.820416	159.09
aurora	3.820431	159.07
aurora	3.821242	157.64
aurora	3.821278	157.64
aurora	3.823473	157.61
aurora	3.823502	157.62
aurora	3.826400	158.04
aurora	3.826425	158.03
aurora	3.826509	156.09
aurora	3.826524	156.07
aurora	3.828531	155.77
aurora	3.828558	155.76
aurora	3.831430	156.53
aurora	3.831461	156.54
aurora	3.832793	155.62
aurora	3.832814	155.61
aurora	3.832886	153.50
aurora	3.832900	153.49
aurora	3.834579	152.63
aurora	3.834603	152.63
aurora	3.834687	150.58
aurora	3.834702	150.57
aurora	3.836701	150.48
aurora	3.836726	150.48
aurora	3.837784	149.24
aurora	3.840907	152.32
aurora	3.841065	150.38
aurora	3.841081	150.37
aurora	3.842002	149.07
aurora	3.842029	149.06
aurora	3.843099	147.91
aurora	3.843121	147.90
aurora	3.845943	148.46
aurora	3.845973	148.44
aurora	3.848042	148.28
aurora	3.848070	148.27
aurora	3.849184	147.01
aurora	3.849211	147.01
aurora	3.851089	146.87
aurora	3.851117	146.85
aurora	3.852175	145.69
aurora	3.852201	145.69
aurora	3.854978	146.24
aurora	3.855009	146.24
aurora	3.864351	153.58
aurora	3.864381	153.58
aurora	3.869358	156.50
aurora	3.869386	156.50
aurora	3.869508	154.52
aurora	3.869525	154.51
aurora	3.869583	152.68
aurora	3.869595	152.66
aurora	3.869652	150.71
aurora	3.869664	150.69
aurora	3.871338	150.29
aurora	3.871369	150.29
aurora	3.873570	150.51
aurora	3.876408	153.29
aurora	3.879499	154.27
aurora	3.879532	154.28
aurora	3.880594	153.47
aurora	3.880620	153.45
aurora	3.881736	152.56
aurora	3.881763	152.56
aurora	3.885725	154.50
aurora	3.885752	154.50
aurora	3.887918	154.65
aurora	3.887947	154.63
aurora	3.888690	153.26
aurora	3.888717	153.25
aurora	3.890932	153.60
aurora	3.890960	153.61
aurora	3.892720	153.32
aurora	3.892745	153.31
aurora	3.894822	153.39
aurora	3.894853	153.39
aurora	3.896806	153.35
aurora	3.896832	153.34
aurora	3.905466	159.85
aurora	3.905492	159.85
aurora	3.905573	157.80
aurora	3.905586	157.78
aurora	3.905640	155.97
aurora	3.905651	155.93
aurora	3.906088	154.47
aurora	3.906115	154.46
aurora	3.908193	154.51
aurora	3.908220	154.49
aurora	3.909069	153.22
aurora	3.911184	155.28
aurora	3.912289	154.50
aurora	3.912315	154.47
aurora	3.914547	154.76
aurora	3.914580	154.76
aurora	3.916715	154.82
aurora	3.916802	154.87
aurora	3.918798	154.89
aurora	3.918832	154.87
aurora	3.921086	155.06
aurora	3.921108	155.05
aurora	3.922425	154.45
aurora	3.922452	154.45
aurora	3.924562	154.54
aurora	3.924589	154.53
aurora	3.926502	154.42
aurora	3.926533	154.42
aurora	3.926648	152.56
aurora	3.926668	152.55
aurora	3.929458	153.19
aurora	3.929483	153.18
aurora	3.929554	151.34
aurora	3.929567	151.32
aurora	3.932706	152.41
aurora	3.932734	152.40
aurora	3.932848	150.59
aurora	3.932864	150.58
aurora	3.941713	157.41
aurora	3.941738	157.41
aurora	3.941815	155.40
aurora	3.941828	155.38
aurora	3.941882	153.46
aurora	3.941894	153.44
aurora	3.941945	151.52
aurora	3.941957	151.49
aurora	3.942836	150.37
aurora	3.942869	150.37
aurora	3.943831	149.32
aurora	3.943862	149.31
aurora	3.945860	149.31
aurora	3.945884	149.30
aurora	3.946995	148.40
aurora	3.947085	148.46
aurora	3.949018	148.38
aurora	3.949045	148.37
aurora	3.949943	147.25
aurora	3.952036	147.28
aurora	3.952065	147.27
aurora	3.952207	145.44
aurora	3.952226	145.42
aurora	3.953941	145.10
aurora	3.953966	145.09
aurora	3.955097	144.22
aurora	3.955125	144.21
aurora	3.957221	144.30
aurora	3.957246	144.29
aurora	3.957339	142.08
aurora	3.957353	142.06
aurora	3.957408	140.39
aurora	3.957420	140.37
aurora	3.963279	144.23
aurora	3.963307	144.22
aurora	3.963417	142.32
aurora	3.963433	142.30
aurora	3.963498	140.39
aurora	3.963512	140.38
aurora	3.964353	139.18
aurora	3.964383	139.18
aurora	3.967338	140.10
aurora	3.967370	140.10
aurora	3.967495	138.23
aurora	3.967518	138.21
aurora	3.969495	138.22
aurora	3.972410	141.11
aurora	3.972529	139.19
aurora	3.972545	139.17
aurora	3.975579	140.22
aurora	3.975611	140.22
aurora	3.975737	138.11
aurora	3.975758	138.10
aurora	3.978630	139.19
aurora	3.978653	139.19
aurora	3.978721	137.24
aurora	3.978733	137.22
aurora	3.980578	137.03
aurora	3.980603	137.02
aurora	3.981716	136.11
aurora	3.981743	136.10
aurora	3.983640	136.02
aurora	3.983671	136.02
aurora	3.985698	135.99
aurora	3.985725	135.99
aurora	3.986650	134.95
aurora	3.986676	134.95
aurora	3.988857	135.12
aurora	3.988882	135.11
aurora	3.990857	135.07
aurora	3.990889	135.08
aurora	3.991952	134.08
aurora	3.991977	134.07
aurora	3.993056	133.15
aurora	3.993077	133.13
aurora	3.994203	132.26
aurora	3.996344	134.37
aurora	3.997467	133.52
aurora	3.997494	133.52
aurora	3.999527	133.53
aurora	3.999556	133.53
aurora	4.000629	132.56
aurora	4.000652	132.54
aurora	4.001741	131.62
aurora	4.001762	131.61
aurora	4.003114	131.00
aurora	4.003139	130.99
aurora	4.004327	130.12
aurora	4.004354	130.12
aurora	4.005466	129.23
aurora	4.005487	129.21
aurora	4.006535	128.29
aurora	4.006561	128.28
aurora	4.007155	126.87
aurora	4.007180	126.86
aurora	4.009700	127.32
aurora	4.009726	127.31
aurora	4.010785	126.38
aurora	4.010807	126.36
aurora	4.011141	124.57
aurora	4.011162	124.56
aurora	4.021582	133.12
aurora	4.021607	133.12
aurora	4.023678	133.17
aurora	4.023706	133.17
aurora	4.023845	131.27
aurora	4.023866	131.25
aurora	4.023954	129.29
aurora	4.023976	129.28
aurora	4.024080	127.42
aurora	4.024101	127.42
aurora	4.027569	128.85
aurora	4.027590	128.84
aurora	4.027683	126.94
aurora	4.027704	126.92
aurora	4.027768	124.96
aurora	4.027782	124.94
aurora	4.027845	123.05
aurora	4.027859	123.03
aurora	4.027929	121.09
aurora	4.027942	121.07
aurora	4.031688	122.77
aurora	4.031718	122.76
aurora	4.033628	122.70
aurora	4.033653	122.69
aurora	4.034770	121.80
aurora	4.034790	121.79
aurora	4.047966	132.92
aurora	4.047991	132.91
aurora	4.048078	131.02
aurora	4.048096	131.01
aurora	4.048167	129.07
aurora	4.048183	129.06
aurora	4.048250	127.11
aurora	4.048266	127.09
aurora	4.049086	125.87
aurora	4.049110	125.86
aurora	4.049189	123.93
aurora	4.049205	123.90
aurora	4.053581	126.01
aurora	4.054595	126.99
aurora	4.056685	127.34
aurora	4.056716	127.33
aurora	4.057793	126.41
aurora	4.057817	126.39
aurora	4.059276	125.85
aurora	4.059299	125.84
aurora	4.062263	126.75
aurora	4.062287	126.73
aurora	4.062396	124.88
aurora	4.062413	124.86
aurora	4.063426	123.86
aurora	4.063453	123.85
aurora	4.064521	122.95
aurora	4.065627	124.03
aurora	4.066299	122.47
aurora	4.066417	120.73
aurora	4.066438	120.72
aurora	4.067466	119.74
aurora	4.067493	119.74
aurora	4.069511	119.73
aurora	4.069537	119.72
aurora	4.077745	125.75
aurora	4.077770	125.75
aurora	4.077865	124.01
aurora	4.077880	123.99
aurora	4.078817	122.92
aurora	4.078847	122.92
aurora	4.078923	120.98
aurora	4.078937	120.96
aurora	4.078998	119.06
aurora	4.079011	119.04
aurora	4.079096	117.07
aurora	4.079111	117.06
aurora	4.079189	115.13
aurora	4.079206	115.11
aurora	4.079284	113.17
aurora	4.079298	113.15
aurora	4.079361	111.24
aurora	4.079375	111.22
aurora	4.079426	109.23
aurora	4.079438	109.20
aurora	4.079940	107.70
aurora	4.079972	107.70
aurora	4.081037	106.76
aurora	4.081063	106.75
aurora	4.081151	104.87
aurora	4.081170	104.86
aurora	4.082688	104.21
aurora	4.082710	104.20
aurora	4.082782	102.38
aurora	4.082796	102.36
aurora	4.083887	101.48
aurora	4.083962	101.51
aurora	4.084985	100.54
aurora	4.085010	100.53
aurora	4.087115	100.61
aurora	4.087142	100.61
aurora	4.087244	98.67
aurora	4.087260	98.64
aurora	4.088788	98.10
aurora	4.088813	98.09
aurora	4.089885	97.27
aurora	4.089909	97.26
aurora	4.090966	96.26
aurora	4.090987	96.25
aurora	4.092071	95.36
aurora	4.092099	95.36
aurora	4.092212	93.46
aurora	4.092244	93.46
aurora	4.092351	91.56
aurora	4.101309	100.47
aurora	4.102412	99.54
aurora	4.102438	99.51
aurora	4.102583	97.66
aurora	4.102599	97.65
aurora	4.102683	95.71
aurora	4.102696	95.70
aurora	4.102769	93.81
aurora	4.102782	93.80
aurora	4.102873	91.86
aurora	4.102885	91.85
aurora	4.107534	94.45
aurora	4.107561	94.44
aurora	4.108622	93.50
aurora	4.108648	93.50
aurora	4.112309	95.18
aurora	4.112339	95.18
aurora	4.112454	93.24
aurora	4.112473	93.22
aurora	4.112542	91.33
aurora	4.112558	91.32
aurora	4.112631	89.37
aurora	4.112647	89.36
aurora	4.112710	87.41
aurora	4.112725	87.40
aurora	4.118499	91.13
aurora	4.118525	91.13
aurora	4.118624	89.21
aurora	4.118655	89.22
aurora	4.118716	87.09
aurora	4.118729	87.07
aurora	4.118787	85.32
aurora	4.118800	85.31
aurora	4.118876	83.36
aurora	4.118889	83.34
aurora	4.118944	81.33
aurora	4.118957	81.31
aurora	4.120545	80.85
aurora	4.120575	80.85
aurora	4.120675	79.04
aurora	4.120695	79.03
aurora	4.129059	85.34
aurora	4.129085	85.31
aurora	4.129173	83.43
aurora	4.129193	83.43
aurora	4.129314	81.55
aurora	4.129336	81.54
aurora	4.129413	79.61
aurora	4.129429	79.59
aurora	4.129518	77.61
aurora	4.129533	77.59
aurora	4.129600	75.70
aurora	4.129616	75.68
aurora	4.131055	75.07
aurora	4.131081	75.05
aurora	4.131173	73.19
aurora	4.131192	73.19
aurora	4.133750	73.69
aurora	4.133774	73.68
aurora	4.133843	71.73
aurora	4.133856	71.71
aurora	4.134852	70.67
aurora	4.134898	70.69
aurora	4.137968	71.82
aurora	4.139134	72.96
aurora	4.139253	71.02
aurora	4.139273	71.01
aurora	4.142047	71.75
aurora	4.142071	71.73
aurora	4.142140	69.75
aurora	4.142153	69.73
aurora	4.143266	68.95
aurora	4.143293	68.93
aurora	4.144386	68.00
aurora	4.144412	67.99
aurora	4.147077	68.67
aurora	4.147108	68.67
aurora	4.147212	66.77
aurora	4.147231	66.76
aurora	4.149511	67.02
aurora	4.149536	67.02
aurora	4.149617	65.06
aurora	4.151201	64.63
aurora	4.151228	64.63
aurora	4.152134	63.52
aurora	4.152159	63.52
aurora	4.153261	62.60
aurora	4.153380	62.69
aurora	4.154318	61.62
aurora	4.154372	61.64
aurora	4.155423	60.62
aurora	4.155448	60.62
aurora	4.156565	59.77
aurora	4.156590	59.77
aurora	4.159783	60.89
aurora	4.159817	60.88
aurora	4.160815	59.92
aurora	4.160836	59.91
aurora	4.165476	62.55
aurora	4.165502	62.53
aurora	4.165573	60.62
aurora	4.165586	60.60
aurora	4.165655	58.66
aurora	4.165667	58.64
aurora	4.165723	56.62
aurora	4.167619	58.48
aurora	4.170683	59.60
aurora	4.170714	59.60
aurora	4.170824	57.06
aurora	4.170845	57.05
aurora	4.171794	56.61
aurora	4.171816	56.60
aurora	4.172770	55.53
aurora	4.172796	55.49
aurora	4.181242	61.99
aurora	4.181276	61.99
aurora	4.181355	59.75
aurora	4.181368	59.71
aurora	4.193005	69.64
aurora	4.193029	69.62
aurora	4.193102	67.72
aurora	4.193115	67.70
aurora	4.193168	65.71
aurora	4.193179	65.69
aurora	4.193229	63.40
aurora	4.193240	63.36
aurora	4.193346	61.84
aurora	4.193358	61.82
aurora	4.193410	59.83
aurora	4.193421	59.80
aurora	4.193471	57.85
aurora	4.193482	57.80
aurora	4.193536	55.90
aurora	4.193547	55.85
aurora	4.193597	53.92
aurora	4.193608	53.90
aurora	4.193658	51.90
aurora	4.194151	52.36
aurora	4.195231	51.43
aurora	4.195258	51.43
aurora	4.195339	49.54
aurora	4.195356	49.52
aurora	4.198532	50.69
aurora	4.198559	50.69
aurora	4.200231	50.34
aurora	4.200265	50.35
aurora	4.201169	49.20
aurora	4.201192	49.19
aurora	4.202311	48.35
aurora	4.202374	48.38
aurora	4.203144	47.14
aurora	4.203165	47.13
aurora	4.205512	47.42
aurora	4.205537	47.41
aurora	4.206615	46.51
aurora	4.206647	46.52
aurora	4.208727	46.59
aurora	4.208753	46.59
aurora	4.209849	45.65
aurora	4.209881	45.65
aurora	4.210936	44.67
aurora	4.210962	44.67
aurora	4.213055	44.79
aurora	4.213080	44.77
aurora	4.214176	43.87
aurora	4.214203	43.84
aurora	4.214353	42.00
aurora	4.216755	44.38
aurora	4.216837	42.45
aurora	4.216850	42.43
aurora	4.219864	43.42
aurora	4.219893	43.42
aurora	4.219989	41.41
aurora	4.220009	41.41
aurora	4.220974	40.45
aurora	4.221000	40.45
aurora	4.222128	39.57
aurora	4.222149	39.55
aurora	4.223251	38.62
aurora	4.223278	38.61
aurora	4.223445	36.80
aurora	4.223468	36.77
aurora	4.224409	35.72
aurora	4.224435	35.72
aurora	4.225553	34.81
aurora	4.225637	34.85
aurora	4.234298	41.53
aurora	4.234331	41.53
aurora	4.234490	39.68
aurora	4.234511	39.67
aurora	4.234614	37.72
aurora	4.234634	37.72
aurora	4.234732	35.83
aurora	4.234751	35.82
aurora	4.234826	33.83
aurora	4.234843	33.82
aurora	4.235454	32.47
aurora	4.235477	32.47
aurora	4.235563	30.25
aurora	4.250541	45.17
aurora	4.250688	43.18
aurora	4.250708	43.17
aurora	4.259217	49.40
aurora	4.259249	49.38
aurora	4.259363	47.34
aurora	4.259381	47.33
aurora	4.259452	45.15
aurora	4.259468	45.12
aurora	4.259543	42.97
aurora	4.259561	42.96
aurora	4.259657	40.52
aurora	4.259676	40.49
aurora	4.259747	38.60
aurora	4.259763	38.58
aurora	4.260328	36.99
aurora	4.260349	36.97
aurora	4.260423	34.87
aurora	4.260441	34.82
aurora	4.260510	32.58
aurora	4.260585	30.50
aurora	4.260601	30.49
aurora	4.260666	28.30
aurora	4.260681	28.28
aurora	4.260746	26.15
aurora	4.260761	26.13
aurora	4.260862	24.02
aurora	4.260881	24.01
aurora	4.260949	21.84
aurora	4.260966	21.82
aurora	4.267261	25.85
aurora	4.267293	25.84
aurora	4.267409	23.52
aurora	4.267426	23.51
aurora	4.267505	21.60
aurora	4.267520	21.58
aurora	4.269639	21.48
aurora	4.270719	22.52
aurora	4.272808	22.04
aurora	4.273892	23.08
aurora	4.274970	22.32
aurora	4.275018	22.34
aurora	4.277694	22.78
aurora	4.277718	22.77
aurora	4.280936	23.73
aurora	4.282206	24.97
aurora	4.284399	24.85
aurora	4.284424	24.81
aurora	4.296844	35.13
aurora	4.296871	35.13
aurora	4.296945	32.97
aurora	4.296958	32.92
aurora	4.297036	30.81
aurora	4.297051	30.79
aurora	4.297962	29.30
aurora	4.297987	29.30
aurora	4.298059	27.34
aurora	4.298073	27.31
aurora	4.300111	27.14
aurora	4.300137	27.14
aurora	4.300229	24.94
aurora	4.300248	24.91
aurora	4.302688	25.17
aurora	4.302711	25.16
aurora	4.303623	23.85
aurora	4.303649	23.84
aurora	4.305904	23.87
aurora	4.305931	23.86
aurora	4.308156	23.76
aurora	4.308185	23.75
aurora	4.311389	24.87
aurora	4.311418	24.86
aurora	4.311498	22.70
aurora	4.311511	22.68
aurora	4.312528	21.44
aurora	4.316691	25.57
aurora	4.317813	24.50
aurora	4.317893	24.54
aurora	4.320420	24.84
aurora	4.320449	24.84
aurora	4.321500	23.66
aurora	4.321522	23.64
aurora	4.323694	23.41
aurora	4.323722	23.41
aurora	4.324430	22.07
aurora	4.324454	22.06
aurora	4.327162	22.55
aurora	4.328285	23.64
aurora	4.329334	22.36
aurora	4.329359	22.36
aurora	4.331559	22.48
aurora	4.332379	23.26
aurora	4.333503	22.16
aurora	4.333535	22.15
aurora	4.335652	22.02
aurora	4.336786	23.12
aurora	4.339006	22.82
aurora	4.339039	22.82
aurora	4.341805	23.69
aurora	4.341831	23.68
aurora	4.341904	21.52
aurora	4.341917	21.49
aurora	4.344943	22.28
aurora	4.346456	23.75
aurora	4.347563	22.68
aurora	4.347588	22.68
aurora	4.349370	22.35
aurora	4.350779	23.73
aurora	4.352983	23.77
aurora	4.353007	23.77
aurora	4.354046	22.63
aurora	4.354067	22.61
aurora	4.356277	22.77
aurora	4.357231	23.66
aurora	4.358333	22.68
aurora	4.359461	23.76
aurora	4.360543	22.76
aurora	4.360570	22.75
aurora	4.366611	26.41
aurora	4.366638	26.40
aurora	4.366746	24.70
aurora	4.366770	24.69
aurora	4.366840	22.65
aurora	4.366855	22.63
aurora	4.368791	22.43
aurora	4.369880	23.47
aurora	4.370079	21.61
aurora	4.370098	21.60
aurora	4.371208	20.59
aurora	4.373300	22.65
aurora	4.375464	22.69
aurora	4.375492	22.68
aurora	4.377735	22.75
aurora	4.378804	23.79
aurora	4.379897	22.81
aurora	4.379922	22.81
aurora	4.381147	21.91
aurora	4.390615	31.34
aurora	4.390707	29.33
aurora	4.390723	29.31
aurora	4.390787	27.05
aurora	4.390800	27.03
aurora	4.390879	25.21
aurora	4.390900	25.20
aurora	4.390982	23.17
aurora	4.391002	23.15
aurora	4.396378	26.45
aurora	4.396409	26.45
aurora	4.396508	24.26
aurora	4.396527	24.25
aurora	4.396591	22.35
aurora	4.396603	22.32
aurora	4.405144	28.77
aurora	4.405170	28.77
aurora	4.405242	26.88
aurora	4.405255	26.85
aurora	4.405329	25.06
aurora	4.408327	26.09
aurora	4.408354	26.09
aurora	4.408434	24.19
aurora	4.408447	24.17
aurora	4.408501	22.33
aurora	4.408513	22.31
aurora	4.411155	23.04
aurora	4.412922	24.78
aurora	4.413028	22.92
aurora	4.413049	22.90
aurora	4.422783	30.67
aurora	4.422811	30.66
aurora	4.425831	31.79
aurora	4.425857	31.79
aurora	4.425981	29.95
aurora	4.425998	29.93
aurora	4.429202	31.25
aurora	4.429230	31.24
aurora	4.429343	29.43
aurora	4.429364	29.41
aurora	4.429449	27.57
aurora	4.429469	27.55
aurora	4.429528	25.61
aurora	4.429540	25.59
aurora	4.431301	25.50
aurora	4.431334	25.49
aurora	4.439253	31.49
aurora	4.439279	31.48
aurora	4.440384	30.66
aurora	4.440403	30.65
aurora	4.440467	28.73
aurora	4.440479	28.71
aurora	4.440532	26.88
aurora	4.440543	26.87
aurora	4.440599	25.00
aurora	4.440611	24.97
aurora	4.440680	23.14
aurora	4.440698	23.13
aurora	4.442396	22.82
aurora	4.442427	22.82
aurora	4.443492	22.00
aurora	4.444583	23.06
aurora	4.446697	23.28
aurora	4.446724	23.27
aurora	4.448248	22.83
aurora	4.448275	22.82
aurora	4.448349	20.91
aurora	4.449361	21.87
aurora	4.451260	21.95
aurora	4.452346	22.98
aurora	4.453647	22.35
aurora	4.453674	22.32
aurora	4.454048	20.79
aurora	4.458140	24.84
aurora	4.459201	23.40
aurora	4.459230	23.40
aurora	4.460303	23.12
aurora	4.460327	23.11
aurora	4.461082	21.97
aurora	4.461101	21.95
aurora	4.467959	26.86
aurora	4.467990	26.86
aurora	4.468115	25.09
aurora	4.468135	25.08
aurora	4.468220	23.20
aurora	4.468239	23.18
aurora	4.468647	21.69
aurora	4.468673	21.68
aurora	4.470613	21.68
aurora	4.470634	21.66
aurora	4.472883	22.02
aurora	4.472920	22.02
aurora	4.474930	22.10
aurora	4.476512	23.65
aurora	4.476618	21.79
aurora	4.476639	21.77
aurora	4.478690	21.91
aurora	4.478716	21.90
aurora	4.481586	22.88
aurora	4.482457	23.72
aurora	4.483554	22.88
aurora	4.483581	22.88
aurora	4.483664	20.98
aurora	4.483682	20.96
aurora	4.486334	21.74
aurora	4.488329	23.70
aurora	4.489429	22.66
aurora	4.489455	22.65
aurora	4.490538	22.02
aurora	4.490564	22.02
aurora	4.491642	21.17
aurora	4.494155	23.65
aurora	4.496344	23.87
aurora	4.496367	23.86
aurora	4.497305	22.63
aurora	4.497332	22.63
aurora	4.499201	22.85
aurora	4.499226	22.84
aurora	4.500209	21.84
aurora	4.500235	21.83
aurora	4.501490	21.20
aurora	4.502552	22.23
aurora	4.504899	22.61
aurora	4.505696	23.38
aurora	4.506785	22.25
aurora	4.506818	22.26
aurora	4.507562	21.36
aurora	4.508649	22.41
aurora	4.509486	21.33
aurora	4.510566	22.37
aurora	4.511662	21.35
aurora	4.512806	22.44
aurora	4.513930	21.87
aurora	4.515009	22.92
