Scheme	Time (s)	Delay (ms)
bbr	8.367207	107.10
bbr	8.370993	108.43
bbr	8.371025	108.39
bbr	8.371037	105.97
bbr	8.371047	105.92
bbr	8.372143	104.57
bbr	8.372175	104.56
bbr	8.375271	105.12
bbr	8.375302	105.11
bbr	8.377418	104.92
bbr	8.378158	105.62
bbr	8.387780	112.75
bbr	8.387820	112.75
bbr	8.387838	110.24
bbr	8.392482	114.82
bbr	8.392522	112.54
bbr	8.392565	112.54
bbr	8.392581	109.99
bbr	8.394265	111.59
bbr	8.394306	109.26
bbr	8.395361	110.28
bbr	8.398540	111.06
bbr	8.398606	111.09
bbr	8.400626	110.62
bbr	8.401676	111.64
bbr	8.404802	114.74
bbr	8.405747	115.67
bbr	8.408803	116.20
bbr	8.408878	116.19
bbr	8.409989	115.00
bbr	8.413185	118.17
bbr	8.414244	116.76
bbr	8.425702	128.19
bbr	8.425739	122.79
bbr	8.425777	122.79
bbr	8.430284	126.03
bbr	8.430359	126.08
bbr	8.430380	123.66
bbr	8.430430	123.69
bbr	8.430457	121.24
bbr	8.432579	123.33
bbr	8.434763	121.81
bbr	8.434827	121.85
bbr	8.435163	119.09
bbr	8.437246	121.15
bbr	8.438376	116.69
bbr	8.440543	118.83
bbr	8.450413	113.91
bbr	8.450485	113.94
bbr	8.450502	112.71
bbr	8.450516	112.69
bbr	8.450530	110.23
bbr	8.450545	110.22
bbr	8.451138	108.33
bbr	8.455263	112.43
bbr	8.455335	110.07
bbr	8.455374	110.08
bbr	8.457452	109.70
bbr	8.468598	120.82
bbr	8.468671	118.39
bbr	8.468693	118.38
bbr	8.471483	118.64
bbr	8.471519	118.62
bbr	8.471592	116.34
bbr	8.475449	120.18
bbr	8.479477	121.73
bbr	8.480349	122.58
bbr	8.481510	121.27
bbr	8.489651	129.38
bbr	8.489727	125.17
bbr	8.489768	125.19
bbr	8.491753	116.20
bbr	8.494877	119.28
bbr	8.494949	118.12
bbr	8.496719	119.87
bbr	8.498872	119.55
bbr	8.500532	121.14
bbr	8.501691	119.87
bbr	8.510984	129.13
bbr	8.511058	126.72
bbr	8.516697	132.33
bbr	8.516765	129.95
bbr	8.516789	129.93
bbr	8.516834	127.53
bbr	8.516854	127.51
bbr	8.519864	128.02
bbr	8.520920	129.04
bbr	8.523081	128.76
bbr	8.523117	128.74
bbr	8.533748	136.92
bbr	8.534856	137.98
bbr	8.534925	135.57
bbr	8.535942	136.56
bbr	8.545963	144.17
bbr	8.545999	144.17
bbr	8.551558	147.23
bbr	8.564942	160.59
bbr	8.565000	150.55
bbr	8.565013	150.52
bbr	8.565023	149.31
bbr	8.565031	149.29
bbr	8.565051	146.82
bbr	8.565072	146.81
bbr	8.565424	143.62
bbr	8.565445	143.56
bbr	8.567524	144.31
bbr	8.569787	146.54
bbr	8.570826	147.57
bbr	8.572264	149.00
bbr	8.574325	145.32
bbr	8.575432	146.40
bbr	8.586155	154.56
bbr	8.586227	154.59
bbr	8.586255	153.40
bbr	8.586288	153.40
bbr	8.589286	151.37
bbr	8.589348	151.41
bbr	8.592785	143.93
bbr	8.592858	143.97
bbr	8.594681	140.87
bbr	8.594776	140.92
bbr	8.597214	142.10
bbr	8.597274	142.13
bbr	8.599329	141.75
bbr	8.601219	143.61
bbr	8.603333	143.24
bbr	8.604463	144.33
bbr	8.607567	144.97
bbr	8.607632	145.00
bbr	8.609649	144.58
bbr	8.610800	145.69
bbr	8.612185	139.06
bbr	8.613157	139.99
bbr	8.614285	140.07
bbr	8.616789	142.54
bbr	8.617942	141.72
bbr	8.620000	143.74
bbr	8.620042	141.82
bbr	8.621175	142.92
bbr	8.631299	151.10
bbr	8.631383	151.14
bbr	8.631401	149.18
bbr	8.631429	149.18
bbr	8.631443	137.22
bbr	8.631467	137.20
bbr	8.633262	137.99
bbr	8.634340	139.03
bbr	8.636530	139.25
bbr	8.637644	140.32
bbr	8.639737	140.50
bbr	8.641822	142.54
bbr	8.643002	139.10
bbr	8.644137	140.21
bbr	8.645811	134.77
bbr	8.646101	135.00
bbr	8.649224	132.52
bbr	8.649276	132.54
bbr	8.651497	132.66
bbr	8.652679	133.82
bbr	8.653760	130.56
bbr	8.654746	131.51
bbr	8.664179	130.51
bbr	8.666575	132.86
bbr	8.666606	128.30
bbr	8.666644	128.28
bbr	8.666658	126.58
bbr	8.670741	130.63
bbr	8.670796	127.34
bbr	8.670872	127.39
bbr	8.670895	123.95
bbr	8.671868	124.87
bbr	8.672083	121.76
bbr	8.674357	124.01
bbr	8.675618	119.19
bbr	8.677784	121.33
bbr	8.685173	127.02
bbr	8.685234	127.06
bbr	8.685249	115.37
bbr	8.692306	122.40
bbr	8.692345	105.45
bbr	8.692386	105.42
bbr	8.692400	104.18
bbr	8.692409	104.13
bbr	8.692418	101.65
bbr	8.693484	102.69
bbr	8.694621	101.27
bbr	8.698484	105.11
bbr	8.705414	109.52
bbr	8.705473	109.53
bbr	8.708699	110.22
bbr	8.711237	112.72
bbr	8.711270	112.74
bbr	8.711308	112.76
bbr	8.711322	110.28
bbr	8.712341	111.27
bbr	8.714200	105.43
bbr	8.716552	107.76
bbr	8.717634	105.69
bbr	8.719273	107.30
bbr	8.721397	107.90
bbr	8.722260	108.74
bbr	8.724318	107.69
bbr	8.725671	109.00
bbr	8.726829	101.25
bbr	8.730659	105.00
bbr	8.730738	103.87
bbr	8.730767	103.86
bbr	8.732827	103.36
bbr	8.735105	105.60
bbr	8.738931	106.93
bbr	8.738990	106.97
bbr	8.742448	107.87
bbr	8.742530	107.93
bbr	8.742543	105.38
bbr	8.744108	106.90
bbr	8.746282	106.57
bbr	8.749767	110.02
bbr	8.749831	107.57
bbr	8.750074	107.79
bbr	8.752359	107.52
bbr	8.753529	108.65
bbr	8.755650	96.49
bbr	8.756829	97.63
bbr	8.758015	97.52
bbr	8.760006	99.46
bbr	8.760049	96.97
bbr	8.761099	97.97
bbr	8.762223	96.61
bbr	8.764458	98.81
bbr	8.765508	97.32
bbr	8.765598	97.37
bbr	8.767602	96.85
bbr	8.768686	97.88
bbr	8.769936	96.62
bbr	8.770996	97.66
bbr	8.772089	96.22
bbr	8.772169	96.27
bbr	8.773186	94.69
bbr	8.775459	96.94
bbr	8.776860	95.83
bbr	8.780210	99.15
bbr	8.794519	110.96
bbr	8.794572	110.99
bbr	8.794588	100.94
bbr	8.794622	100.93
bbr	8.798587	103.61
bbr	8.798659	103.65
bbr	8.798675	101.16
bbr	8.798684	101.14
bbr	8.798705	98.61
bbr	8.801384	101.26
bbr	8.802486	99.81
bbr	8.804582	101.86
bbr	8.806524	101.30
bbr	8.807723	102.47
bbr	8.808836	101.01
bbr	8.810526	102.67
bbr	8.812869	101.16
bbr	8.821508	109.74
bbr	8.821541	108.53
bbr	8.821557	108.50
bbr	8.821596	105.78
bbr	8.825365	109.47
bbr	8.825399	107.23
bbr	8.830384	112.18
bbr	8.831486	110.67
bbr	8.831552	110.65
bbr	8.831575	108.27
bbr	8.831614	108.21
bbr	8.831634	102.39
bbr	8.833455	104.19
bbr	8.834617	99.40
bbr	8.835729	100.47
bbr	8.836843	100.29
bbr	8.845368	108.78
bbr	8.845408	108.81
bbr	8.845461	108.86
bbr	8.845482	106.40
bbr	8.845524	106.42
bbr	8.850472	108.82
bbr	8.852557	110.87
bbr	8.852595	106.51
bbr	8.852644	106.51
bbr	8.852663	105.25
bbr	8.853692	106.24
bbr	8.855169	105.20
bbr	8.856345	106.35
bbr	8.865396	112.89
bbr	8.868543	116.01
bbr	8.869613	114.13
bbr	8.870746	115.24
bbr	8.872531	107.85
bbr	8.872596	107.86
bbr	8.873519	107.50
bbr	8.875637	109.56
bbr	8.885774	117.25
bbr	8.885850	117.30
bbr	8.892665	121.58
bbr	8.892728	121.61
bbr	8.892762	118.33
bbr	8.892798	118.31
bbr	8.892811	116.55
bbr	8.892835	116.54
bbr	8.893564	114.78
bbr	8.903008	124.19
bbr	8.905412	122.95
bbr	8.905475	122.96
bbr	8.905492	121.57
bbr	8.905512	121.56
bbr	8.906526	115.68
bbr	8.908647	117.74
bbr	8.911061	118.87
bbr	8.911152	118.93
bbr	8.913377	118.66
bbr	8.915484	120.74
bbr	8.916689	119.40
bbr	8.925425	128.11
bbr	8.925459	125.57
bbr	8.925489	125.58
bbr	8.925505	123.05
bbr	8.926705	124.19
bbr	8.931495	126.44
bbr	8.932058	126.92
bbr	8.932132	115.67
bbr	8.933309	116.81
bbr	8.943532	125.77
bbr	8.945302	127.50
bbr	8.945372	124.97
bbr	8.945413	124.95
bbr	8.945449	122.50
bbr	8.950369	127.35
bbr	8.950479	124.99
bbr	8.950504	124.98
bbr	8.950579	122.52
bbr	8.952653	124.57
bbr	8.955130	124.48
bbr	8.955168	124.47
bbr	8.964230	131.00
bbr	8.965150	131.90
bbr	8.965214	128.12
bbr	8.965242	128.13
bbr	8.970831	125.55
bbr	8.972886	127.56
bbr	8.972952	126.35
bbr	8.972973	126.34
bbr	8.973013	123.83
bbr	8.974508	125.28
bbr	8.975624	120.66
bbr	8.978142	123.14
bbr	8.978213	121.89
bbr	8.980241	123.87
bbr	8.983396	124.56
bbr	8.985197	126.34
bbr	8.985278	123.78
bbr	8.988011	126.45
bbr	8.988495	124.50
bbr	8.993415	129.39
bbr	8.993484	123.62
bbr	8.993504	123.60
bbr	8.995547	124.59
bbr	8.996866	125.88
bbr	9.005287	130.20
bbr	9.005337	130.22
bbr	9.005367	129.20
bbr	9.005382	129.19
bbr	9.006447	128.21
bbr	9.008522	130.26
bbr	9.009681	129.43
bbr	9.011905	131.61
bbr	9.013193	125.13
bbr	9.013229	125.15
bbr	9.016969	124.70
bbr	9.018102	125.81
bbr	9.019253	122.30
bbr	9.020411	123.42
bbr	9.022452	124.39
bbr	9.030726	132.63
bbr	9.030810	122.09
bbr	9.030880	122.14
bbr	9.034424	119.71
bbr	9.035966	121.20
bbr	9.046273	130.50
bbr	9.049522	133.71
bbr	9.050778	132.93
bbr	9.050842	132.96
bbr	9.052208	132.34
bbr	9.052240	132.32
bbr	9.054459	127.56
bbr	9.056882	129.94
bbr	9.058124	129.49
bbr	9.059265	130.59
bbr	9.061509	129.44
bbr	9.065046	132.95
bbr	9.065118	122.19
bbr	9.066139	123.17
bbr	9.067241	122.56
bbr	9.069364	124.65
bbr	9.070488	122.36
bbr	9.073027	124.88
bbr	9.073094	121.59
bbr	9.074070	122.54
bbr	9.075271	120.31
bbr	9.076420	121.43
bbr	9.078731	120.29
bbr	9.079659	121.19
bbr	9.080752	118.99
bbr	9.082928	121.13
bbr	9.084041	118.86
bbr	9.085322	120.10
bbr	9.086318	117.66
bbr	9.086352	117.65
bbr	9.088447	116.40
bbr	9.091182	119.10
bbr	9.092303	116.79
bbr	9.092333	116.75
bbr	9.094516	116.30
bbr	9.094561	116.31
bbr	9.095907	115.31
bbr	9.096266	115.62
bbr	9.098630	113.59
bbr	9.099802	114.73
bbr	9.101126	112.53
bbr	9.102169	113.53
bbr	9.104319	114.42
bbr	9.104389	114.47
bbr	9.106395	112.89
bbr	9.106437	112.89
bbr	9.108605	111.55
bbr	9.109619	112.51
bbr	9.111615	113.18
bbr	9.112736	114.22
bbr	9.113896	110.38
bbr	9.114889	111.32
bbr	9.116152	111.25
bbr	9.117212	112.24
bbr	9.118360	110.93
bbr	9.119518	112.01
bbr	9.121654	109.90
bbr	9.130580	118.80
bbr	9.130676	116.09
bbr	9.130694	116.06
bbr	9.130708	116.05
bbr	9.130721	116.05
bbr	9.130733	111.04
bbr	9.130746	111.02
bbr	9.132936	105.92
bbr	9.134469	107.38
bbr	9.136677	108.32
bbr	9.136715	108.32
bbr	9.146142	115.23
bbr	9.146195	115.26
bbr	9.146231	112.74
bbr	9.146264	112.71
bbr	9.146288	110.25
bbr	9.146301	110.23
bbr	9.147291	107.88
bbr	9.150448	110.99
bbr	9.151152	108.42
bbr	9.151228	108.43
bbr	9.151269	99.20
bbr	9.154760	102.62
bbr	9.155954	102.59
bbr	9.156016	102.61
bbr	9.165532	107.61
bbr	9.166615	108.65
bbr	9.166686	96.09
bbr	9.166708	96.09
bbr	9.171439	97.53
bbr	9.171492	97.53
bbr	9.171529	96.26
bbr	9.171562	96.25
bbr	9.171587	92.08
bbr	9.172700	93.16
bbr	9.173497	83.83
bbr	9.177274	87.55
bbr	9.177415	86.44
bbr	9.185271	94.27
bbr	9.189775	96.23
bbr	9.189810	96.23
bbr	9.189850	93.73
bbr	9.189864	93.70
bbr	9.193827	95.12
bbr	9.193907	95.14
bbr	9.193920	92.69
bbr	9.195235	93.97
bbr	9.197589	63.33
bbr	9.199736	65.43
bbr	9.201957	66.39
bbr	9.203977	68.38
bbr	9.205529	67.36
bbr	9.206771	68.56
bbr	9.207855	67.03
bbr	9.210019	69.17
bbr	9.210076	66.64
bbr	9.212039	68.57
bbr	9.212111	66.14
bbr	9.214181	68.18
bbr	9.214243	65.60
bbr	9.215333	66.63
bbr	9.225515	74.28
bbr	9.225553	74.29
bbr	9.225592	71.81
bbr	9.225611	71.81
bbr	9.230557	74.19
bbr	9.230596	74.21
bbr	9.230638	71.66
bbr	9.230652	71.64
bbr	9.230662	69.05
bbr	9.238462	76.82
bbr	9.240513	76.29
bbr	9.240584	76.33
bbr	9.240609	73.84
bbr	9.240656	73.86
bbr	9.244493	75.11
bbr	9.244580	75.17
bbr	9.244604	72.54
bbr	9.250186	78.04
bbr	9.250224	75.64
bbr	9.250274	75.64
bbr	9.250296	73.04
bbr	9.253594	76.26
bbr	9.254900	75.12
bbr	9.262547	82.74
bbr	9.266489	84.06
bbr	9.266568	84.09
bbr	9.266594	84.10
bbr	9.266634	84.13
bbr	9.266656	81.61
bbr	9.266694	81.61
bbr	9.268605	81.02
bbr	9.268673	81.05
bbr	9.270777	80.61
bbr	9.272925	82.72
bbr	9.273382	80.58
bbr	9.274480	81.64
bbr	9.276333	80.92
bbr	9.283727	88.26
bbr	9.293371	95.40
bbr	9.294314	96.30
bbr	9.296534	95.83
bbr	9.297616	96.88
bbr	9.298703	95.51
bbr	9.307241	104.00
bbr	9.308351	102.57
bbr	9.308445	102.63
bbr	9.310254	101.84
bbr	9.310322	101.86
bbr	9.312471	101.41
bbr	9.312559	101.46
bbr	9.312583	98.94
bbr	9.313558	99.85
bbr	9.314669	98.47
bbr	9.315771	99.53
bbr	9.326719	107.94
bbr	9.326781	107.95
bbr	9.326804	105.43
bbr	9.330915	109.51
bbr	9.330954	106.83
bbr	9.332015	107.82
bbr	9.336637	110.04
bbr	9.336707	110.07
bbr	9.336731	107.55
bbr	9.341742	112.53
bbr	9.345854	114.04
bbr	9.349035	117.19
bbr	9.350168	115.79
bbr	9.350245	115.81
bbr	9.350271	113.26
bbr	9.351308	114.27
bbr	9.354426	114.80
bbr	9.355110	115.43
bbr	9.365930	123.72
bbr	9.365998	123.76
bbr	9.366024	121.23
bbr	9.366064	121.24
bbr	9.375306	127.86
bbr	9.375378	127.90
bbr	9.375403	125.37
bbr	9.376611	126.55
bbr	9.386729	134.15
bbr	9.386799	134.19
bbr	9.386841	131.66
bbr	9.387852	132.64
bbr	9.395899	138.00
bbr	9.395969	137.99
bbr	9.395991	131.53
bbr	9.396036	131.54
bbr	9.398027	132.23
bbr	9.400161	134.34
bbr	9.402279	133.89
bbr	9.404361	135.93
bbr	9.407083	136.05
bbr	9.408210	137.12
bbr	9.411318	137.74
bbr	9.413454	139.85
bbr	9.415586	139.39
bbr	9.425497	149.27
bbr	9.425537	146.72
bbr	9.425586	146.74
bbr	9.425606	144.12
bbr	9.436416	154.85
bbr	9.436450	152.47
bbr	9.436486	152.48
bbr	9.436500	145.49
bbr	9.436544	145.49
bbr	9.439829	147.71
bbr	9.440343	148.19
bbr	9.442502	150.34
bbr	9.443580	151.41
bbr	9.446781	152.63
bbr	9.448958	154.78
bbr	9.450235	153.97
bbr	9.451393	155.08
bbr	9.456497	158.12
bbr	9.458664	160.24
bbr	9.460780	156.98
bbr	9.464260	160.43
bbr	9.465414	145.19
bbr	9.467293	147.03
bbr	9.467329	146.00
bbr	9.469416	148.04
bbr	9.482691	159.30
bbr	9.482756	159.32
bbr	9.482774	148.47
bbr	9.486871	152.52
bbr	9.486909	151.52
bbr	9.489083	153.67
bbr	9.489122	151.66
bbr	9.489161	151.67
bbr	9.489175	149.64
bbr	9.491408	151.84
bbr	9.496609	154.98
bbr	9.496678	155.02
bbr	9.496690	141.10
bbr	9.497615	141.97
bbr	9.498489	141.12
bbr	9.502121	144.72
bbr	9.502153	141.34
bbr	9.503476	142.61
bbr	9.506541	140.66
bbr	9.509209	143.26
bbr	9.510855	143.12
bbr	9.512358	144.58
bbr	9.513465	139.92
bbr	9.517277	143.69
bbr	9.518385	143.08
bbr	9.520284	144.93
bbr	9.522469	143.66
bbr	9.524613	145.77
bbr	9.527572	145.33
bbr	9.529073	146.79
bbr	9.532879	143.92
bbr	9.533967	144.95
bbr	9.536089	145.81
bbr	9.539218	148.92
bbr	9.541642	141.40
bbr	9.542775	142.49
bbr	9.545100	143.51
bbr	9.546231	144.62
bbr	9.547310	136.55
bbr	9.549441	138.65
bbr	9.550570	138.49
bbr	9.551687	139.58
bbr	9.560559	143.70
bbr	9.560623	143.74
bbr	9.560639	138.45
bbr	9.560663	138.44
bbr	9.560677	137.17
bbr	9.560699	137.16
bbr	9.560711	134.41
bbr	9.562701	136.38
bbr	9.563813	128.64
bbr	9.565624	130.40
bbr	9.566725	130.22
bbr	9.566817	130.27
bbr	9.576838	137.74
bbr	9.576917	137.78
bbr	9.576940	127.96
bbr	9.576977	127.93
bbr	9.576997	126.68
bbr	9.577033	126.68
bbr	9.577052	116.21
bbr	9.585443	124.56
bbr	9.585481	123.30
bbr	9.585494	123.27
bbr	9.585503	120.72
bbr	9.585537	120.72
bbr	9.598225	128.38
bbr	9.598306	128.40
bbr	9.598332	127.14
bbr	9.598366	127.13
bbr	9.598385	123.50
bbr	9.598449	123.54
bbr	9.598470	100.20
bbr	9.598507	100.19
bbr	9.598524	98.89
bbr	9.605229	105.54
bbr	9.605276	103.07
bbr	9.605293	103.04
bbr	9.607424	102.63
bbr	9.608579	103.74
bbr	9.608607	101.18
bbr	9.610653	103.20
bbr	9.610687	100.65
bbr	9.613116	103.05
bbr	9.615951	100.90
bbr	9.616014	100.93
bbr	9.619137	102.74
bbr	9.622227	105.81
bbr	9.622262	103.28
bbr	9.626706	107.68
bbr	9.626746	102.87
bbr	9.626797	102.86
bbr	9.628723	103.52
bbr	9.631084	105.84
bbr	9.631115	103.29
bbr	9.633073	105.22
bbr	9.633104	102.65
bbr	9.633137	102.65
bbr	9.633151	100.15
bbr	9.635206	102.17
bbr	9.637216	101.63
bbr	9.645353	109.74
bbr	9.645390	107.17
bbr	9.645428	107.17
bbr	9.645443	76.20
bbr	9.645453	74.56
bbr	9.645461	74.55
bbr	9.647799	73.74
bbr	9.648890	74.80
bbr	9.649828	67.32
bbr	9.652108	69.52
bbr	9.653221	70.61
bbr	9.653253	70.62
bbr	9.656193	71.99
bbr	9.656232	71.99
bbr	9.665374	77.97
bbr	9.665406	77.97
bbr	9.665418	74.85
bbr	9.665427	74.82
bbr	9.665435	71.66
bbr	9.665444	71.64
bbr	9.667488	68.28
bbr	9.668615	69.36
bbr	9.669699	68.83
bbr	9.670837	69.93
bbr	9.674973	70.93
bbr	9.675009	70.94
bbr	9.682801	75.59
bbr	9.682860	72.45
bbr	9.685633	75.19
bbr	9.685670	72.09
bbr	9.685717	72.11
bbr	9.685732	66.28
bbr	9.695857	76.35
bbr	9.695897	74.80
bbr	9.695936	74.81
bbr	9.695952	71.66
bbr	9.695962	71.64
bbr	9.695983	68.56
bbr	9.696009	68.56
bbr	9.696021	65.39
bbr	9.697072	66.42
bbr	9.705417	71.63
bbr	9.705479	71.65
bbr	9.705495	68.53
bbr	9.705505	68.49
bbr	9.705526	65.32
bbr	9.705553	65.32
bbr	9.705565	62.20
bbr	9.705587	62.20
bbr	9.705600	59.05
bbr	9.715961	69.38
bbr	9.716000	66.32
bbr	9.716041	66.33
bbr	9.716056	66.33
bbr	9.716076	66.34
bbr	9.716088	30.63
bbr	9.725492	39.99
bbr	9.725530	38.46
bbr	9.725542	38.44
bbr	9.725574	35.29
bbr	9.725606	35.29
bbr	9.726650	33.21
bbr	9.727687	34.21
bbr	9.730833	34.17
bbr	9.731912	35.22
bbr	9.734106	34.29
bbr	9.736020	36.17
bbr	9.744209	41.17
bbr	9.745344	42.27
bbr	9.748971	42.81
bbr	9.749043	42.85
bbr	9.749059	39.69
bbr	9.749087	39.66
bbr	9.749458	36.90
bbr	9.752629	40.04
bbr	9.754697	38.96
bbr	9.757747	41.98
bbr	9.765674	46.78
bbr	9.767761	48.84
bbr	9.769852	47.73
bbr	9.772314	50.16
bbr	9.772351	47.05
bbr	9.772387	47.05
bbr	9.774521	46.10
bbr	9.779629	51.18
bbr	9.792337	60.73
bbr	9.795434	63.79
bbr	9.798675	63.89
bbr	9.800642	65.82
bbr	9.803830	65.84
bbr	9.806952	68.93
bbr	9.808253	67.71
bbr	9.811471	70.90
bbr	9.812506	69.46
bbr	9.815544	72.45
bbr	9.817669	72.03
bbr	9.820771	75.10
bbr	9.824164	75.97
bbr	9.827262	79.04
bbr	9.829412	78.71
bbr	9.832731	82.00
bbr	9.835648	82.35
bbr	9.838945	85.61
bbr	9.841167	85.36
bbr	9.842222	86.38
bbr	9.846388	88.08
bbr	9.847450	89.10
bbr	9.849515	88.57
bbr	9.851767	90.79
bbr	9.853796	90.24
bbr	9.855868	92.27
bbr	9.857188	91.21
bbr	9.859872	93.86
bbr	9.868932	100.44
bbr	9.868992	100.47
bbr	9.869009	97.93
bbr	9.870209	99.09
bbr	9.873349	99.66
bbr	9.876507	102.78
bbr	9.877591	101.32
bbr	9.880965	104.64
bbr	9.883859	105.18
bbr	9.885979	107.27
bbr	9.888152	106.84
bbr	9.890249	108.90
bbr	9.899710	115.90
bbr	9.899775	115.93
bbr	9.900910	114.59
bbr	9.904032	117.67
bbr	9.907233	118.39
bbr	9.909715	120.84
bbr	9.911821	118.71
bbr	9.914124	120.98
bbr	9.916403	119.00
bbr	9.926240	128.80
bbr	9.926284	128.83
bbr	9.926335	128.87
bbr	9.926354	124.75
bbr	9.929065	127.43
bbr	9.932057	126.17
bbr	9.934321	128.39
bbr	9.935412	125.30
bbr	9.938189	128.03
bbr	9.941227	126.93
bbr	9.943413	129.07
bbr	9.946592	128.02
bbr	9.949647	131.04
bbr	9.952801	129.97
bbr	9.953972	131.12
bbr	9.957142	130.04
bbr	9.959185	132.02
bbr	9.959218	127.89
bbr	9.962141	130.76
bbr	9.965412	129.92
bbr	9.967435	131.91
bbr	9.971521	132.84
bbr	9.972761	134.04
bbr	9.976859	134.99
bbr	9.979961	138.05
bbr	9.983058	137.94
bbr	9.983121	137.97
bbr	9.989850	141.55
bbr	9.991982	143.63
bbr	10.005731	150.84
bbr	10.005798	150.87
bbr	10.005813	149.34
bbr	10.006723	150.21
bbr	10.008857	149.18
bbr	10.013523	153.81
bbr	10.015524	151.95
bbr	10.025772	162.17
bbr	10.025828	156.94
bbr	10.026914	158.00
bbr	10.033089	162.59
bbr	10.035135	164.61
bbr	10.042015	166.50
bbr	10.046134	170.59
bbr	10.049344	165.64
bbr	10.051551	167.81
bbr	10.055604	164.01
bbr	10.058784	167.13
bbr	10.062134	168.91
bbr	10.066279	173.02
bbr	10.068456	172.05
bbr	10.070609	174.14
bbr	10.073635	173.78
bbr	10.079118	179.24
bbr	10.084680	177.27
bbr	10.086721	179.29
bbr	10.089517	178.77
bbr	10.091625	180.86
bbr	10.094824	171.83
bbr	10.097963	174.91
bbr	10.101365	176.73
bbr	10.103527	178.85
bbr	10.108984	179.18
bbr	10.109054	179.21
bbr	10.111190	177.40
bbr	10.113915	180.10
bbr	10.115990	178.16
bbr	10.117068	179.20
bbr	10.120391	161.14
bbr	10.120457	161.14
bbr	10.122523	161.68
bbr	10.124081	163.21
bbr	10.126174	162.12
bbr	10.128316	164.23
bbr	10.129358	162.13
bbr	10.131529	164.27
bbr	10.136004	165.61
bbr	10.136066	165.60
bbr	10.137037	163.44
bbr	10.137115	163.48
bbr	10.139178	162.41
bbr	10.141288	164.49
bbr	10.144592	164.66
bbr	10.146750	166.78
bbr	10.146794	162.45
bbr	10.149123	164.76
bbr	10.150166	163.65
bbr	10.151262	164.72
bbr	10.153472	160.08
bbr	10.154601	161.15
bbr	10.156734	153.30
bbr	10.159396	155.93
bbr	10.159428	152.89
bbr	10.162076	155.51
bbr	10.162105	149.87
bbr	10.164503	152.24
bbr	10.167119	140.13
bbr	10.167178	140.14
bbr	10.169264	140.62
bbr	10.170722	142.04
bbr	10.172272	140.47
bbr	10.173358	141.53
bbr	10.174767	137.16
bbr	10.176938	139.30
bbr	10.178046	124.53
bbr	10.180181	126.64
bbr	10.182326	126.55
bbr	10.182407	126.60
bbr	10.185400	111.37
bbr	10.187584	113.49
bbr	10.189772	114.12
bbr	10.191516	115.82
bbr	10.191560	112.45
bbr	10.193606	114.48
bbr	10.195064	107.87
bbr	10.198251	111.04
bbr	10.198292	108.04
bbr	10.199389	109.11
bbr	10.200471	91.55
bbr	10.202581	93.61
bbr	10.203656	93.12
bbr	10.205816	95.25
bbr	10.206167	92.42
bbr	10.207264	93.48
bbr	10.209400	92.50
bbr	10.211483	94.55
bbr	10.211521	88.75
bbr	10.213702	90.89
bbr	10.215763	62.48
bbr	10.215823	62.50
bbr	10.226424	71.81
bbr	10.226489	71.83
bbr	10.226515	69.38
bbr	10.226554	69.39
bbr	10.230631	70.95
bbr	10.232782	73.07
bbr	10.232820	70.58
bbr	10.232841	70.56
bbr	10.233927	69.16
bbr	10.237041	72.25
bbr	10.245409	78.10
bbr	10.245449	78.09
bbr	10.245493	75.60
bbr	10.246540	76.62
bbr	10.246607	74.21
bbr	10.249493	77.06
bbr	10.250602	75.67
bbr	10.252737	77.77
bbr	10.253881	76.38
bbr	10.264599	87.06
bbr	10.264682	84.65
bbr	10.268694	88.63
bbr	10.270857	88.29
bbr	10.270893	88.30
bbr	10.270905	85.75
bbr	10.270944	85.76
bbr	10.281712	94.05
bbr	10.281750	94.06
bbr	10.281764	91.53
bbr	10.285896	95.63
bbr	10.289232	96.49
bbr	10.291072	98.29
bbr	10.294311	99.02
bbr	10.299507	104.18
bbr	10.300576	102.75
bbr	10.300634	102.77
bbr	10.300653	96.81
bbr	10.303881	100.00
bbr	10.304821	98.82
bbr	10.306338	100.31
bbr	10.308607	102.57
bbr	10.309786	103.74
bbr	10.311762	101.51
bbr	10.313994	103.72
bbr	10.314029	99.56
bbr	10.315127	100.61
bbr	10.316208	97.47
bbr	10.318377	99.61
bbr	10.319461	96.51
bbr	10.321636	98.65
bbr	10.322769	95.55
bbr	10.324933	97.68
bbr	10.325976	94.54
bbr	10.327131	95.66
bbr	10.327167	91.50
bbr	10.328256	92.56
bbr	10.331509	91.59
bbr	10.331574	91.62
bbr	10.332594	88.40
bbr	10.333680	89.45
bbr	10.335819	87.42
bbr	10.336945	88.51
bbr	10.337920	85.30
bbr	10.339036	86.39
bbr	10.341084	84.18
bbr	10.349494	92.56
bbr	10.349537	89.44
bbr	10.349553	89.42
bbr	10.349595	86.36
bbr	10.349646	86.37
bbr	10.349670	83.20
bbr	10.351633	85.12
bbr	10.353128	83.53
bbr	10.353183	83.53
bbr	10.355301	82.53
bbr	10.356566	83.76
bbr	10.357714	81.66
bbr	10.359846	83.75
bbr	10.361898	82.71
bbr	10.363504	84.28
bbr	10.363556	81.18
bbr	10.365672	83.24
bbr	10.366773	81.20
bbr	10.367858	82.24
bbr	10.369403	80.72
bbr	10.371683	82.96
bbr	10.371711	79.86
bbr	10.375060	83.17
bbr	10.375091	80.01
bbr	10.383403	88.29
